Supplier_ID,Supplier_Name,Category_Supplied,City,Region_Based,Contact_Email,Lead_Time_Days,Min_Order_Qty,Reliability_Score
SUP-CAT1-0795,Threadline Group #795,Clothing,Chicago,South,contact795@urbanstitch.com,10,1909,0.81
SUP-CAT1-0796,Northwind Apparel LLC #796,Clothing,Chicago,North,contact796@threadline.com,7,954,0.85
SUP-CAT1-0797,Threadline Supply Chain #797,Clothing,Miami,Central,contact797@threadline.com,11,1911,0.85
SUP-CAT1-0798,Wovenwear Trading #798,Clothing,Columbus,East,contact798@urbanstitch.com,13,307,0.96
SUP-CAT1-0799,Northwind Apparel Inc. #799,Clothing,Chicago,South,contact799@northwindapparel.com,17,1639,0.96
SUP-CAT1-0800,Wovenwear Group #800,Clothing,Newark,Central,contact800@urbanstitch.com,11,546,0.87
SUP-CAT1-0801,Wovenwear Group #801,Clothing,Hanoi,East,contact801@urbanstitch.com,14,1590,0.86
SUP-CAT1-0802,Wovenwear Inc. #802,Clothing,Hanoi,East,contact802@wovenwear.com,21,1752,0.98
SUP-CAT1-0803,UrbanStitch Trading #803,Clothing,Columbus,East,contact803@wovenwear.com,19,1811,0.89
SUP-CAT1-0804,UrbanStitch Inc. #804,Clothing,Shenzhen,North,contact804@urbanstitch.com,6,1255,0.84
SUP-CAT1-0805,Fabricraft Group #805,Clothing,Phoenix,Central,contact805@northwindapparel.com,12,882,0.83
SUP-CAT1-0806,Threadline Co. #806,Clothing,Columbus,North,contact806@wovenwear.com,16,1361,0.97
SUP-CAT1-0807,Wovenwear Trading #807,Clothing,Miami,East,contact807@wovenwear.com,7,466,0.98
SUP-CAT1-0808,Wovenwear Partners #808,Clothing,Mumbai,East,contact808@fabricraft.com,8,1529,0.89
SUP-CAT1-0809,Wovenwear Inc. #809,Clothing,Shenzhen,South,contact809@fabricraft.com,22,1717,0.9
SUP-CAT1-0810,Threadline Co. #810,Clothing,Denver,Central,contact810@threadline.com,6,450,0.91
SUP-CAT1-0811,UrbanStitch Distributors #811,Clothing,Newark,North,contact811@urbanstitch.com,16,427,0.94
SUP-CAT1-0812,Northwind Apparel Distributors #812,Clothing,Osaka,West,contact812@urbanstitch.com,7,1281,0.83
SUP-CAT1-0813,Northwind Apparel Co. #813,Clothing,Seattle,North,contact813@fabricraft.com,27,919,0.97
SUP-CAT1-0814,Wovenwear Supply Chain #814,Clothing,Miami,East,contact814@urbanstitch.com,7,1260,0.97
SUP-CAT1-0815,UrbanStitch Partners #815,Clothing,Hanoi,East,contact815@wovenwear.com,16,580,0.84
SUP-CAT1-0816,UrbanStitch Trading #816,Clothing,Miami,North,contact816@fabricraft.com,9,1342,0.87
SUP-CAT1-0817,UrbanStitch Co. #817,Clothing,Osaka,Central,contact817@urbanstitch.com,17,1125,0.91
SUP-CAT1-0818,UrbanStitch LLC #818,Clothing,Hanoi,East,contact818@urbanstitch.com,16,1944,0.93
SUP-CAT1-0819,Threadline Trading #819,Clothing,Osaka,Central,contact819@northwindapparel.com,21,495,0.83
SUP-CAT1-0820,Wovenwear Wholesale #820,Clothing,Atlanta,South,contact820@threadline.com,27,1497,0.92
SUP-CAT1-0821,Wovenwear LLC #821,Clothing,Miami,West,contact821@fabricraft.com,12,1636,0.99
SUP-CAT1-0822,Fabricraft Supply Chain #822,Clothing,Miami,Central,contact822@northwindapparel.com,21,697,0.89
SUP-CAT1-0823,Fabricraft Supply Chain #823,Clothing,Dallas,Central,contact823@northwindapparel.com,11,222,0.8
SUP-CAT1-0824,Fabricraft Co. #824,Clothing,Mumbai,North,contact824@threadline.com,20,176,0.92
SUP-CAT1-0825,Wovenwear Co. #825,Clothing,Miami,North,contact825@wovenwear.com,25,1408,0.98
SUP-CAT1-0826,Northwind Apparel Supply Chain #826,Clothing,Osaka,South,contact826@fabricraft.com,12,509,0.89
SUP-CAT1-0827,Fabricraft Ltd. #827,Clothing,Newark,Central,contact827@wovenwear.com,17,1542,0.96
SUP-CAT1-0828,Wovenwear Partners #828,Clothing,Miami,West,contact828@urbanstitch.com,14,1987,0.86
SUP-CAT1-0829,Fabricraft Co. #829,Clothing,Seattle,East,contact829@urbanstitch.com,7,579,0.98
SUP-CAT1-0830,UrbanStitch Distributors #830,Clothing,Miami,South,contact830@fabricraft.com,23,1221,0.92
SUP-CAT1-0831,Wovenwear Ltd. #831,Clothing,Atlanta,West,contact831@fabricraft.com,10,1892,0.82
SUP-CAT1-0832,Fabricraft Wholesale #832,Clothing,Shenzhen,North,contact832@urbanstitch.com,17,469,0.88
SUP-CAT1-0833,Northwind Apparel Partners #833,Clothing,Osaka,East,contact833@threadline.com,21,299,0.95
SUP-CAT1-0834,Threadline Distributors #834,Clothing,Shenzhen,South,contact834@urbanstitch.com,29,290,0.89
SUP-CAT1-0835,Wovenwear Distributors #835,Clothing,Denver,North,contact835@northwindapparel.com,20,483,0.91
SUP-CAT1-0836,Wovenwear Partners #836,Clothing,Rotterdam,West,contact836@fabricraft.com,3,1510,0.94
SUP-CAT1-0837,Threadline Partners #837,Clothing,Miami,East,contact837@threadline.com,19,1114,0.99
SUP-CAT1-0838,Wovenwear Inc. #838,Clothing,Newark,East,contact838@fabricraft.com,24,404,0.85
SUP-CAT1-0839,Fabricraft Co. #839,Clothing,Portland,South,contact839@fabricraft.com,11,1239,0.91
SUP-CAT1-0840,Northwind Apparel Group #840,Clothing,Portland,West,contact840@fabricraft.com,30,1421,0.85
SUP-CAT1-0841,Wovenwear Supply Chain #841,Clothing,Phoenix,North,contact841@threadline.com,4,373,0.95
SUP-CAT1-0842,Threadline Supply Chain #842,Clothing,Rotterdam,West,contact842@northwindapparel.com,12,111,0.88
SUP-CAT1-0843,Northwind Apparel Wholesale #843,Clothing,Columbus,Central,contact843@wovenwear.com,14,1640,0.8
SUP-CAT1-0844,Threadline LLC #844,Clothing,Denver,West,contact844@wovenwear.com,17,616,0.97
SUP-CAT1-0845,UrbanStitch Co. #845,Clothing,Atlanta,South,contact845@wovenwear.com,12,1200,0.88
SUP-CAT1-0846,Fabricraft Supply Chain #846,Clothing,Columbus,South,contact846@urbanstitch.com,13,629,0.9
SUP-CAT1-0847,Fabricraft Distributors #847,Clothing,Phoenix,West,contact847@threadline.com,30,1544,0.96
SUP-CAT1-0848,Threadline Group #848,Clothing,Osaka,South,contact848@threadline.com,6,1923,0.82
SUP-CAT1-0849,Wovenwear Co. #849,Clothing,Miami,West,contact849@northwindapparel.com,5,1036,0.81
SUP-CAT1-0850,Northwind Apparel Group #850,Clothing,Osaka,West,contact850@threadline.com,14,544,0.96
SUP-CAT1-0851,Fabricraft Wholesale #851,Clothing,Osaka,South,contact851@fabricraft.com,8,260,0.98
SUP-CAT1-0852,UrbanStitch Trading #852,Clothing,Denver,Central,contact852@northwindapparel.com,15,1850,0.93
SUP-CAT1-0853,Threadline Inc. #853,Clothing,Atlanta,North,contact853@urbanstitch.com,10,158,0.95
SUP-CAT1-0854,Northwind Apparel Co. #854,Clothing,Rotterdam,West,contact854@threadline.com,21,523,0.86
SUP-CAT1-0855,Wovenwear LLC #855,Clothing,Columbus,West,contact855@fabricraft.com,28,1758,0.85
SUP-CAT1-0856,UrbanStitch Distributors #856,Clothing,Denver,West,contact856@urbanstitch.com,8,1793,0.82
SUP-CAT1-0857,Northwind Apparel Co. #857,Clothing,Columbus,South,contact857@fabricraft.com,22,553,0.89
SUP-CAT1-0858,Fabricraft Wholesale #858,Clothing,Columbus,South,contact858@wovenwear.com,10,103,0.89
SUP-CAT1-0859,Northwind Apparel Distributors #859,Clothing,Rotterdam,South,contact859@fabricraft.com,5,805,0.94
SUP-CAT1-0860,Threadline Wholesale #860,Clothing,Rotterdam,South,contact860@wovenwear.com,14,1835,0.97
SUP-CAT1-0861,Fabricraft Ltd. #861,Clothing,Newark,Central,contact861@urbanstitch.com,9,74,0.94
SUP-CAT1-0862,Wovenwear Inc. #862,Clothing,Hanoi,North,contact862@threadline.com,28,878,0.91
SUP-CAT1-0863,Threadline Trading #863,Clothing,Portland,West,contact863@threadline.com,16,458,0.9
SUP-CAT1-0864,Northwind Apparel Trading #864,Clothing,Rotterdam,Central,contact864@fabricraft.com,9,1557,0.95
SUP-CAT1-0865,Fabricraft LLC #865,Clothing,Mumbai,Central,contact865@fabricraft.com,20,1155,0.88
SUP-CAT1-0866,Threadline LLC #866,Clothing,Miami,West,contact866@fabricraft.com,5,691,0.97
SUP-CAT1-0867,Wovenwear Ltd. #867,Clothing,Chicago,Central,contact867@wovenwear.com,23,575,0.89
SUP-CAT1-0868,Northwind Apparel LLC #868,Clothing,Phoenix,East,contact868@urbanstitch.com,22,868,0.99
SUP-CAT1-0869,UrbanStitch Supply Chain #869,Clothing,Phoenix,North,contact869@fabricraft.com,11,1770,0.82
SUP-CAT1-0870,Fabricraft Supply Chain #870,Clothing,Chicago,South,contact870@wovenwear.com,19,162,0.82
SUP-CAT1-0871,Northwind Apparel Ltd. #871,Clothing,Mumbai,West,contact871@threadline.com,15,1519,0.95
SUP-CAT1-0872,Threadline Supply Chain #872,Clothing,Columbus,North,contact872@threadline.com,9,1445,0.86
SUP-CAT1-0873,Wovenwear Co. #873,Clothing,Osaka,Central,contact873@wovenwear.com,3,1684,0.81
SUP-CAT1-0874,UrbanStitch Distributors #874,Clothing,Dallas,East,contact874@fabricraft.com,18,522,0.91
SUP-CAT1-0875,Threadline Wholesale #875,Clothing,Chicago,Central,contact875@fabricraft.com,24,1478,0.88
SUP-CAT1-0876,Northwind Apparel Trading #876,Clothing,Shenzhen,North,contact876@wovenwear.com,12,895,0.81
SUP-CAT1-0877,UrbanStitch Inc. #877,Clothing,Rotterdam,West,contact877@threadline.com,24,1268,0.92
SUP-CAT1-0878,Threadline Supply Chain #878,Clothing,Hanoi,North,contact878@threadline.com,18,569,0.92
SUP-CAT1-0879,Northwind Apparel Inc. #879,Clothing,Columbus,West,contact879@wovenwear.com,14,1869,0.92
SUP-CAT1-0880,Threadline Inc. #880,Clothing,Mumbai,North,contact880@fabricraft.com,23,1795,0.98
SUP-CAT1-0881,Threadline LLC #881,Clothing,Newark,Central,contact881@fabricraft.com,17,551,0.96
SUP-CAT1-0882,Fabricraft Distributors #882,Clothing,Portland,West,contact882@fabricraft.com,23,1048,0.88
SUP-CAT1-0883,Fabricraft Supply Chain #883,Clothing,Seattle,Central,contact883@urbanstitch.com,16,1053,0.94
SUP-CAT1-0884,Fabricraft Ltd. #884,Clothing,Hanoi,Central,contact884@urbanstitch.com,11,201,0.86
SUP-CAT1-0885,UrbanStitch LLC #885,Clothing,Hanoi,East,contact885@wovenwear.com,5,753,0.93
SUP-CAT1-0886,UrbanStitch Distributors #886,Clothing,Denver,North,contact886@urbanstitch.com,19,493,0.98
SUP-CAT1-0887,UrbanStitch Wholesale #887,Clothing,Columbus,North,contact887@threadline.com,18,1366,0.83
SUP-CAT1-0888,Wovenwear Trading #888,Clothing,Osaka,East,contact888@wovenwear.com,29,267,0.96
SUP-CAT1-0889,Threadline Ltd. #889,Clothing,Newark,West,contact889@fabricraft.com,19,1618,0.91
SUP-CAT1-0890,Wovenwear Wholesale #890,Clothing,Phoenix,South,contact890@northwindapparel.com,21,1452,0.96
SUP-CAT1-0891,UrbanStitch Group #891,Clothing,Columbus,Central,contact891@urbanstitch.com,26,670,0.84
SUP-CAT1-0892,Threadline Distributors #892,Clothing,Newark,Central,contact892@threadline.com,3,250,0.98
SUP-CAT1-0893,Wovenwear Group #893,Clothing,Rotterdam,South,contact893@northwindapparel.com,20,1987,0.83
SUP-CAT1-0894,UrbanStitch LLC #894,Clothing,Newark,Central,contact894@threadline.com,20,1696,0.85
SUP-CAT1-0895,Fabricraft Group #895,Clothing,Denver,North,contact895@threadline.com,16,806,0.93
SUP-CAT1-0896,Fabricraft Trading #896,Clothing,Newark,East,contact896@northwindapparel.com,14,322,0.93
SUP-CAT1-0897,Fabricraft Inc. #897,Clothing,Shenzhen,North,contact897@urbanstitch.com,22,803,0.81
SUP-CAT1-0898,UrbanStitch Wholesale #898,Clothing,Dallas,Central,contact898@fabricraft.com,18,725,0.9
SUP-CAT1-0899,UrbanStitch Inc. #899,Clothing,Shenzhen,Central,contact899@wovenwear.com,7,179,0.85
SUP-CAT1-0900,Wovenwear Ltd. #900,Clothing,Portland,Central,contact900@threadline.com,23,389,0.82
SUP-CAT1-0901,Threadline Supply Chain #901,Clothing,Osaka,East,contact901@urbanstitch.com,4,510,0.81
SUP-CAT1-0902,Fabricraft Trading #902,Clothing,Chicago,West,contact902@urbanstitch.com,15,1821,0.84
SUP-CAT1-0903,Fabricraft Supply Chain #903,Clothing,Chicago,Central,contact903@northwindapparel.com,11,943,0.93
SUP-CAT1-0904,Northwind Apparel Ltd. #904,Clothing,Denver,East,contact904@threadline.com,18,641,0.87
SUP-CAT1-0905,Wovenwear Co. #905,Clothing,Newark,North,contact905@urbanstitch.com,13,1413,0.93
SUP-CAT1-0906,Wovenwear Supply Chain #906,Clothing,Osaka,South,contact906@fabricraft.com,8,79,0.84
SUP-CAT1-0907,Northwind Apparel Co. #907,Clothing,Hanoi,Central,contact907@urbanstitch.com,28,508,0.85
SUP-CAT1-0908,Fabricraft Group #908,Clothing,Phoenix,Central,contact908@fabricraft.com,29,1655,0.93
SUP-CAT1-0909,Fabricraft LLC #909,Clothing,Dallas,East,contact909@wovenwear.com,30,220,0.84
SUP-CAT1-0910,Threadline LLC #910,Clothing,Hanoi,South,contact910@urbanstitch.com,21,912,0.92
SUP-CAT1-0911,Fabricraft Ltd. #911,Clothing,Denver,East,contact911@urbanstitch.com,3,1031,0.96
SUP-CAT1-0912,Threadline Trading #912,Clothing,Dallas,Central,contact912@fabricraft.com,8,691,0.82
SUP-CAT1-0913,Fabricraft Distributors #913,Clothing,Mumbai,Central,contact913@threadline.com,20,1230,0.84
SUP-CAT1-0914,Northwind Apparel Trading #914,Clothing,Columbus,East,contact914@urbanstitch.com,15,778,0.99
SUP-CAT1-0915,Northwind Apparel Supply Chain #915,Clothing,Atlanta,Central,contact915@wovenwear.com,25,400,0.97
SUP-CAT1-0916,Northwind Apparel Trading #916,Clothing,Phoenix,West,contact916@wovenwear.com,27,815,0.95
SUP-CAT1-0917,Wovenwear Partners #917,Clothing,Atlanta,South,contact917@threadline.com,4,977,0.87
SUP-CAT1-0918,Northwind Apparel Co. #918,Clothing,Osaka,East,contact918@threadline.com,3,1843,0.96
SUP-CAT1-0919,Wovenwear LLC #919,Clothing,Atlanta,East,contact919@threadline.com,20,628,0.98
SUP-CAT1-0920,UrbanStitch Group #920,Clothing,Hanoi,East,contact920@threadline.com,12,1255,0.91
SUP-CAT1-0921,Fabricraft Wholesale #921,Clothing,Newark,Central,contact921@fabricraft.com,3,337,0.93
SUP-CAT1-0922,UrbanStitch Group #922,Clothing,Dallas,Central,contact922@northwindapparel.com,28,1459,0.87
SUP-CAT1-0923,Northwind Apparel Partners #923,Clothing,Chicago,Central,contact923@wovenwear.com,23,1199,0.82
SUP-CAT1-0924,Threadline Co. #924,Clothing,Hanoi,North,contact924@urbanstitch.com,7,505,0.96
SUP-CAT1-0925,UrbanStitch Trading #925,Clothing,Denver,Central,contact925@wovenwear.com,14,762,0.91
SUP-CAT1-0926,UrbanStitch LLC #926,Clothing,Seattle,Central,contact926@fabricraft.com,20,591,0.8
SUP-CAT1-0927,Wovenwear Ltd. #927,Clothing,Seattle,West,contact927@fabricraft.com,28,725,0.96
SUP-CAT1-0928,Wovenwear Trading #928,Clothing,Seattle,North,contact928@fabricraft.com,22,847,0.93
SUP-CAT1-0929,Northwind Apparel LLC #929,Clothing,Shenzhen,East,contact929@urbanstitch.com,28,1364,0.88
SUP-CAT1-0930,Wovenwear Distributors #930,Clothing,Dallas,West,contact930@urbanstitch.com,25,831,0.97
SUP-CAT1-0931,Wovenwear Distributors #931,Clothing,Phoenix,East,contact931@urbanstitch.com,20,1820,0.84
SUP-CAT1-0932,Fabricraft LLC #932,Clothing,Portland,East,contact932@northwindapparel.com,29,1220,0.91
SUP-CAT1-0933,Northwind Apparel LLC #933,Clothing,Seattle,North,contact933@fabricraft.com,9,1612,0.98
SUP-CAT1-0934,Fabricraft Partners #934,Clothing,Columbus,South,contact934@wovenwear.com,24,1081,0.84
SUP-CAT1-0935,Northwind Apparel Ltd. #935,Clothing,Chicago,West,contact935@threadline.com,28,1492,0.98
SUP-CAT1-0936,Threadline Supply Chain #936,Clothing,Phoenix,West,contact936@northwindapparel.com,19,1813,0.88
SUP-CAT1-0937,Northwind Apparel Group #937,Clothing,Miami,Central,contact937@northwindapparel.com,15,1213,0.87
SUP-CAT1-0938,Northwind Apparel Group #938,Clothing,Portland,Central,contact938@wovenwear.com,29,1673,0.88
SUP-CAT1-0939,Wovenwear LLC #939,Clothing,Mumbai,West,contact939@fabricraft.com,10,91,0.81
SUP-CAT1-0940,Northwind Apparel Supply Chain #940,Clothing,Atlanta,East,contact940@northwindapparel.com,27,376,0.83
SUP-CAT1-0941,Fabricraft Group #941,Clothing,Columbus,North,contact941@urbanstitch.com,9,1515,0.89
SUP-CAT1-0942,UrbanStitch Trading #942,Clothing,Miami,North,contact942@urbanstitch.com,16,1444,0.83
SUP-CAT1-0943,Fabricraft Partners #943,Clothing,Mumbai,Central,contact943@fabricraft.com,22,1850,0.82
SUP-CAT1-0944,Threadline Distributors #944,Clothing,Denver,South,contact944@threadline.com,9,712,0.88
SUP-CAT1-0945,UrbanStitch Co. #945,Clothing,Seattle,East,contact945@threadline.com,25,764,0.98
SUP-CAT1-0946,Northwind Apparel Inc. #946,Clothing,Atlanta,South,contact946@wovenwear.com,23,486,0.85
SUP-CAT1-0947,Fabricraft Trading #947,Clothing,Mumbai,Central,contact947@northwindapparel.com,18,1119,0.85
SUP-CAT1-0948,UrbanStitch Ltd. #948,Clothing,Dallas,West,contact948@fabricraft.com,12,647,0.86
SUP-CAT1-0949,Wovenwear Wholesale #949,Clothing,Seattle,North,contact949@northwindapparel.com,13,1857,0.98
SUP-CAT1-0950,Threadline Inc. #950,Clothing,Portland,North,contact950@urbanstitch.com,18,1000,0.95
SUP-CAT1-0951,Threadline Ltd. #951,Clothing,Hanoi,East,contact951@threadline.com,8,1533,0.86
SUP-CAT1-0952,Fabricraft Partners #952,Clothing,Mumbai,Central,contact952@urbanstitch.com,3,1337,0.88
SUP-CAT1-0953,Fabricraft Inc. #953,Clothing,Phoenix,South,contact953@threadline.com,18,1457,0.88
SUP-CAT1-0954,Fabricraft LLC #954,Clothing,Osaka,West,contact954@fabricraft.com,29,256,0.98
SUP-CAT1-0955,UrbanStitch Trading #955,Clothing,Mumbai,North,contact955@threadline.com,27,1880,0.84
SUP-CAT1-0956,Threadline Wholesale #956,Clothing,Shenzhen,West,contact956@threadline.com,25,1853,0.98
SUP-CAT1-0957,UrbanStitch Ltd. #957,Clothing,Dallas,Central,contact957@urbanstitch.com,4,1122,0.89
SUP-CAT1-0958,Wovenwear Supply Chain #958,Clothing,Dallas,East,contact958@threadline.com,28,687,0.93
SUP-CAT1-0959,Wovenwear Partners #959,Clothing,Rotterdam,South,contact959@northwindapparel.com,22,1422,0.84
SUP-CAT1-0960,Northwind Apparel Co. #960,Clothing,Dallas,East,contact960@northwindapparel.com,3,621,0.83
SUP-CAT1-0961,UrbanStitch Distributors #961,Clothing,Phoenix,Central,contact961@urbanstitch.com,28,381,0.95
SUP-CAT1-0962,UrbanStitch Partners #962,Clothing,Atlanta,East,contact962@northwindapparel.com,10,1338,0.88
SUP-CAT1-0963,Wovenwear Inc. #963,Clothing,Chicago,North,contact963@wovenwear.com,11,295,0.8
SUP-CAT1-0964,Threadline Co. #964,Clothing,Phoenix,West,contact964@northwindapparel.com,15,1752,0.94
SUP-CAT1-0965,UrbanStitch Co. #965,Clothing,Dallas,North,contact965@northwindapparel.com,24,827,0.98
SUP-CAT1-0966,UrbanStitch Ltd. #966,Clothing,Atlanta,North,contact966@threadline.com,12,1655,0.88
SUP-CAT1-0967,Threadline Co. #967,Clothing,Seattle,North,contact967@northwindapparel.com,11,55,0.92
SUP-CAT1-0968,Fabricraft LLC #968,Clothing,Dallas,East,contact968@urbanstitch.com,17,300,0.85
SUP-CAT1-0969,Northwind Apparel Supply Chain #969,Clothing,Shenzhen,North,contact969@northwindapparel.com,12,1824,0.98
SUP-CAT1-0970,Wovenwear Trading #970,Clothing,Hanoi,South,contact970@fabricraft.com,15,1096,0.95
SUP-CAT1-0971,UrbanStitch Ltd. #971,Clothing,Atlanta,East,contact971@wovenwear.com,17,107,0.85
SUP-CAT1-0972,UrbanStitch Distributors #972,Clothing,Newark,North,contact972@wovenwear.com,22,205,0.96
SUP-CAT1-0973,Wovenwear Distributors #973,Clothing,Dallas,Central,contact973@fabricraft.com,19,1738,0.98
SUP-CAT1-0974,Threadline Supply Chain #974,Clothing,Miami,East,contact974@threadline.com,18,1667,0.87
SUP-CAT1-0975,Northwind Apparel Distributors #975,Clothing,Hanoi,West,contact975@fabricraft.com,9,1942,0.94
SUP-CAT1-0976,Fabricraft Co. #976,Clothing,Hanoi,South,contact976@urbanstitch.com,22,1299,0.83
SUP-CAT1-0977,Threadline Trading #977,Clothing,Phoenix,Central,contact977@threadline.com,27,123,0.82
SUP-CAT1-0978,Threadline Ltd. #978,Clothing,Phoenix,West,contact978@wovenwear.com,18,1367,0.83
SUP-CAT1-0979,Wovenwear LLC #979,Clothing,Dallas,West,contact979@threadline.com,24,630,0.91
SUP-CAT1-0980,Northwind Apparel Wholesale #980,Clothing,Shenzhen,North,contact980@northwindapparel.com,23,587,0.97
SUP-CAT1-0981,UrbanStitch Distributors #981,Clothing,Osaka,West,contact981@fabricraft.com,24,1020,0.88
SUP-CAT1-0982,Threadline Distributors #982,Clothing,Shenzhen,East,contact982@fabricraft.com,27,1366,0.82
SUP-CAT1-0983,UrbanStitch Partners #983,Clothing,Rotterdam,West,contact983@threadline.com,26,945,0.96
SUP-CAT1-0984,Threadline LLC #984,Clothing,Denver,South,contact984@northwindapparel.com,23,1781,0.82
SUP-CAT1-0985,Wovenwear Co. #985,Clothing,Mumbai,South,contact985@fabricraft.com,3,1707,0.88
SUP-CAT1-0986,Fabricraft LLC #986,Clothing,Atlanta,South,contact986@wovenwear.com,5,160,0.86
SUP-CAT1-0987,Northwind Apparel Co. #987,Clothing,Newark,East,contact987@threadline.com,5,86,0.83
SUP-CAT1-0988,Threadline Co. #988,Clothing,Shenzhen,North,contact988@fabricraft.com,24,772,0.96
SUP-CAT1-0989,Wovenwear Inc. #989,Clothing,Phoenix,East,contact989@threadline.com,23,682,0.99
SUP-CAT1-0990,Threadline Distributors #990,Clothing,Rotterdam,Central,contact990@northwindapparel.com,3,1897,0.97
SUP-CAT1-0991,Wovenwear Inc. #991,Clothing,Portland,West,contact991@fabricraft.com,12,304,0.9
SUP-CAT1-0992,Fabricraft Group #992,Clothing,Dallas,North,contact992@urbanstitch.com,20,1928,0.86
SUP-CAT1-0993,Fabricraft LLC #993,Clothing,Phoenix,Central,contact993@threadline.com,15,862,0.92
SUP-CAT1-0994,Threadline Co. #994,Clothing,Dallas,Central,contact994@fabricraft.com,5,1138,0.87
SUP-CAT1-0995,Northwind Apparel Distributors #995,Clothing,Rotterdam,North,contact995@urbanstitch.com,29,68,0.85
SUP-CAT1-0996,Threadline Partners #996,Clothing,Chicago,West,contact996@threadline.com,30,850,0.93
SUP-CAT1-0997,Threadline Wholesale #997,Clothing,Portland,North,contact997@wovenwear.com,5,1570,0.88
SUP-CAT1-0998,Threadline Trading #998,Clothing,Phoenix,North,contact998@threadline.com,17,912,0.96
SUP-CAT1-0999,Wovenwear Distributors #999,Clothing,Denver,South,contact999@fabricraft.com,14,721,0.91
SUP-CAT1-1000,Fabricraft Ltd. #1000,Clothing,Osaka,East,contact1000@urbanstitch.com,14,1847,0.94
SUP-CAT2-0001,NexGen Electronics Distributors #1,Electronics,Chicago,Central,contact1@chipharbor.com,21,663,0.92
SUP-CAT2-0002,Circuit Source Partners #2,Electronics,Shenzhen,East,contact2@chipharbor.com,19,604,0.83
SUP-CAT2-0003,Voltix Ltd. #3,Electronics,Hanoi,South,contact3@nexgenelectronics.com,8,610,0.82
SUP-CAT2-0004,Voltix LLC #4,Electronics,Atlanta,Central,contact4@circuitsource.com,4,516,0.88
SUP-CAT2-0005,Amperion Trading #5,Electronics,Dallas,Central,contact5@chipharbor.com,19,1740,0.89
SUP-CAT2-0006,NexGen Electronics Wholesale #6,Electronics,Rotterdam,Central,contact6@amperion.com,20,1291,0.87
SUP-CAT2-0007,Amperion Trading #7,Electronics,Rotterdam,Central,contact7@voltix.com,16,1158,0.89
SUP-CAT2-0008,Circuit Source Supply Chain #8,Electronics,Seattle,West,contact8@circuitsource.com,21,1305,0.91
SUP-CAT2-0009,Voltix Distributors #9,Electronics,Dallas,North,contact9@voltix.com,21,697,0.86
SUP-CAT2-0010,NexGen Electronics Partners #10,Electronics,Seattle,Central,contact10@nexgenelectronics.com,4,1092,0.95
SUP-CAT2-0011,ChipHarbor Distributors #11,Electronics,Miami,North,contact11@chipharbor.com,15,1140,0.87
SUP-CAT2-0012,ChipHarbor Wholesale #12,Electronics,Chicago,West,contact12@amperion.com,16,1067,0.83
SUP-CAT2-0013,Circuit Source LLC #13,Electronics,Mumbai,North,contact13@chipharbor.com,4,895,0.84
SUP-CAT2-0014,Circuit Source Group #14,Electronics,Portland,South,contact14@amperion.com,11,761,0.97
SUP-CAT2-0015,Voltix Co. #15,Electronics,Dallas,South,contact15@nexgenelectronics.com,18,809,0.93
SUP-CAT2-0016,Amperion Distributors #16,Electronics,Newark,North,contact16@voltix.com,5,718,0.97
SUP-CAT2-0017,Circuit Source Group #17,Electronics,Mumbai,North,contact17@voltix.com,10,1189,0.98
SUP-CAT2-0018,Voltix LLC #18,Electronics,Columbus,West,contact18@amperion.com,7,1795,0.91
SUP-CAT2-0019,Voltix Partners #19,Electronics,Shenzhen,North,contact19@voltix.com,14,1061,0.82
SUP-CAT2-0020,Circuit Source Inc. #20,Electronics,Columbus,Central,contact20@amperion.com,17,219,0.81
SUP-CAT2-0021,Circuit Source Trading #21,Electronics,Portland,East,contact21@chipharbor.com,6,1855,0.9
SUP-CAT2-0022,Amperion LLC #22,Electronics,Shenzhen,West,contact22@amperion.com,4,309,0.83
SUP-CAT2-0023,Amperion LLC #23,Electronics,Dallas,South,contact23@voltix.com,19,916,0.84
SUP-CAT2-0024,NexGen Electronics Group #24,Electronics,Seattle,East,contact24@circuitsource.com,14,1052,0.92
SUP-CAT2-0025,Voltix Ltd. #25,Electronics,Hanoi,Central,contact25@voltix.com,10,766,0.81
SUP-CAT2-0026,NexGen Electronics Ltd. #26,Electronics,Seattle,North,contact26@circuitsource.com,24,1198,0.86
SUP-CAT2-0027,Circuit Source LLC #27,Electronics,Dallas,North,contact27@circuitsource.com,18,1787,0.85
SUP-CAT2-0028,Amperion Partners #28,Electronics,Osaka,Central,contact28@amperion.com,24,212,0.9
SUP-CAT2-0029,NexGen Electronics Supply Chain #29,Electronics,Mumbai,East,contact29@circuitsource.com,25,74,0.85
SUP-CAT2-0030,ChipHarbor Ltd. #30,Electronics,Portland,South,contact30@amperion.com,6,502,0.84
SUP-CAT2-0031,Voltix Distributors #31,Electronics,Seattle,East,contact31@amperion.com,11,1315,0.98
SUP-CAT2-0032,ChipHarbor Co. #32,Electronics,Denver,Central,contact32@circuitsource.com,21,935,0.9
SUP-CAT2-0033,ChipHarbor Trading #33,Electronics,Atlanta,Central,contact33@circuitsource.com,18,1641,0.91
SUP-CAT2-0034,ChipHarbor Co. #34,Electronics,Chicago,South,contact34@nexgenelectronics.com,26,1395,0.87
SUP-CAT2-0035,Amperion Wholesale #35,Electronics,Hanoi,East,contact35@chipharbor.com,28,536,0.91
