category,region,warehouse,date,demand,price
Clothing,North,S005,2022-06-04,0.38979118329466356,0.08814630358529468
Clothing,North,S005,2022-06-05,0.30162412993039445,0.08611133424371435
Clothing,North,S005,2022-06-06,0.41299303944315546,0.09012772110209655
Clothing,North,S005,2022-06-07,0.18561484918793503,0.07079551235708358
Clothing,North,S005,2022-06-09,0.6403712296983759,0.10233753715157845
Clothing,North,S005,2022-06-10,0.3248259860788863,0.07700752403138138
Clothing,North,S005,2022-06-11,0.654292343387471,0.10999544809489384
Clothing,North,S005,2022-06-13,0.2505800464037123,0.08182718826144002
Clothing,North,S005,2022-06-16,0.39443155452436196,0.08246981015878117
Clothing,North,S005,2022-06-17,0.37122969837587005,0.08632554154282807
Clothing,North,S005,2022-06-18,0.4176334106728538,0.08429057220124776
Clothing,North,S005,2022-06-19,0.3805104408352668,0.08113101453932044
Clothing,North,S005,2022-06-20,0.6218097447795824,0.100409671459555
Clothing,North,S005,2022-06-22,0.6728538283062645,0.09109165394810828
Clothing,North,S005,2022-06-23,0.09280742459396751,0.06779661016949153
Clothing,North,S005,2022-06-25,0.6078886310904872,0.09323372693924545
Clothing,North,S005,2022-06-26,0.7053364269141531,0.09982060138699227
Clothing,North,S005,2022-06-27,0.41299303944315546,0.08407636490213405
Clothing,North,S005,2022-06-28,0.6774941995359629,0.10469381744182932
Clothing,North,S005,2022-07-10,0.6357308584686775,0.10871020430021153
Clothing,North,S005,2022-07-11,0.7888631090487239,0.09939218678876485
Clothing,North,S005,2022-07-12,0.765661252900232,0.11170910648780358
Clothing,North,S005,2022-07-13,0.5939675174013921,0.08546871234637321
Clothing,North,S005,2022-07-14,0.5336426914153132,0.09360858971269445
Clothing,North,S005,2022-07-15,0.3619489559164733,0.07384796636945405
Clothing,North,S005,2022-07-17,0.8074245939675174,0.12290143786649532
Clothing,North,S005,2022-07-18,0.3619489559164733,0.07465124374113048
Clothing,North,S005,2022-07-19,0.6218097447795824,0.10035611963477657
Clothing,North,S005,2022-07-21,0.19489559164733178,0.06667202184914452
Clothing,North,S005,2022-07-22,0.40835266821345706,0.08969930650386912
Clothing,North,S005,2022-07-23,0.4965197215777262,0.09055613570032398
Clothing,North,S005,2022-07-25,0.3851508120649652,0.08155942913754786
Clothing,North,S005,2022-07-26,0.5336426914153132,0.1000883605108844
Clothing,North,S005,2022-07-27,0.32018561484918795,0.08782499263662409
Clothing,North,S005,2022-07-28,0.6403712296983759,0.10180201890379414
Clothing,North,S005,2022-07-29,0.5522041763341067,0.1014807079551236
Clothing,North,S005,2022-07-30,0.6125290023201856,0.10683589043296653
Clothing,North,S005,2022-07-31,0.6032482598607889,0.09896377219053738
Clothing,North,S005,2022-08-01,0.35266821345707655,0.08482609044903207
Clothing,North,S005,2022-08-03,0.7935034802784223,0.10705009773208024
Clothing,North,S005,2022-08-04,0.5846867749419954,0.09767852839585511
Clothing,North,S005,2022-08-05,0.6125290023201856,0.10656813130907436
Clothing,North,S005,2022-08-06,0.5011600928074246,0.09741076927196293
Clothing,North,S005,2022-08-07,0.4872389791183295,0.08975285832864754
Clothing,North,S005,2022-08-08,0.5382830626450116,0.09409055613570033
Clothing,North,S005,2022-08-09,0.5568445475638051,0.10201622620290786
Clothing,North,S005,2022-08-10,0.3433874709976798,0.07850697512517739
Clothing,North,S005,2022-08-12,0.4408352668213457,0.08643264519238494
Clothing,North,S005,2022-08-14,0.6264501160092807,0.0876643371622888
Clothing,North,S005,2022-08-15,0.4965197215777262,0.08471898679947519
Clothing,North,S005,2022-08-17,0.6125290023201856,0.09334083058880233
Clothing,North,S005,2022-08-18,0.7006960556844548,0.10688944225774495
Clothing,North,S005,2022-08-19,0.33410672853828305,0.07256272257477174
Clothing,North,S005,2022-08-20,0.5104408352668214,0.06715398827215038
Clothing,North,S005,2022-08-21,0.4918793503480278,0.06597584812702492
Clothing,North,S005,2022-08-22,0.617169373549884,0.11406538677805446
Clothing,North,S005,2022-08-23,0.28306264501160094,0.07352665542078346
Clothing,North,S005,2022-08-24,0.29698375870069604,0.06977802768629342
Clothing,North,S005,2022-08-25,0.3990719257540603,0.0828982247570086
Clothing,North,S005,2022-08-26,0.4222737819025522,0.09698235467373552
Clothing,North,S005,2022-08-27,0.24129930394431554,0.07572228023669907
Clothing,North,S005,2022-08-28,0.580046403712297,0.07138458242964629
Clothing,North,S005,2022-08-29,0.5893271461716937,0.09157362037111416
Clothing,North,S005,2022-08-30,0.3294663573085847,0.0887353736578574
Clothing,North,S005,2022-08-31,0.25986078886310904,0.07722173133049509
Clothing,North,S005,2022-09-01,0.7331786542923434,0.10924572254799582
Clothing,North,S005,2022-09-02,0.4176334106728538,0.09023482475165343
Clothing,North,S005,2022-09-05,0.6635730858468677,0.09666104372506493
Clothing,North,S005,2022-09-07,0.505800464037123,0.09789273569496881
Clothing,North,S005,2022-09-08,0.44547563805104406,0.08637909336760652
Clothing,North,S005,2022-09-09,0.617169373549884,0.09360858971269445
Clothing,North,S005,2022-09-10,0.25986078886310904,0.0770610758561598
Clothing,North,S005,2022-09-11,0.6218097447795824,0.07427638096768148
Clothing,North,S005,2022-09-12,0.5336426914153132,0.09344793423835919
Clothing,North,S005,2022-09-13,0.7749419953596288,0.11261948750903689
Clothing,North,S005,2022-09-14,0.3433874709976798,0.07834631965084211
Clothing,North,S005,2022-09-15,0.3480278422273782,0.09034192840121026
Clothing,North,S005,2022-09-16,0.5243619489559165,0.09939218678876485
Clothing,North,S005,2022-09-17,0.12993039443155452,0.061691702144750594
Clothing,North,S005,2022-09-18,0.5382830626450116,0.10062387875866871
Clothing,North,S005,2022-09-19,0.5661252900232019,0.07074196053230514
Clothing,North,S005,2022-09-20,0.35730858468677495,0.07952445979596755
Clothing,North,S005,2022-09-21,0.46867749419953597,0.09467962620826305
Clothing,North,S005,2022-09-22,0.40835266821345706,0.08948509920475542
Clothing,North,S005,2022-09-23,0.5104408352668214,0.10453316196749407
Clothing,North,S005,2022-09-24,0.32018561484918795,0.08230915468444587
Clothing,North,S005,2022-09-25,0.6403712296983759,0.10206977802768631
Clothing,North,S005,2022-09-26,0.5243619489559165,0.09917797948965114
Clothing,North,S005,2022-09-27,0.33874709976798145,0.07834631965084211
Clothing,North,S005,2022-09-28,0.33874709976798145,0.05617586419257237
Clothing,North,S005,2022-09-29,0.4408352668213457,0.08643264519238494
Clothing,North,S005,2022-09-30,0.6125290023201856,0.09976704956221386
Clothing,North,S005,2022-10-01,0.6403712296983759,0.10887085977454682
Clothing,North,S005,2022-10-02,0.5754060324825986,0.10362278094626076
Clothing,North,S005,2022-10-03,0.5243619489559165,0.08675395614105554
Clothing,North,S005,2022-10-04,0.5661252900232019,0.10281950357458433
Clothing,North,S005,2022-10-05,0.5846867749419954,0.07175944520309531
Clothing,North,S005,2022-10-06,0.46403712296983757,0.09419765978525721
Clothing,North,S005,2022-10-07,0.8631090487238979,0.11968832837978956
Clothing,North,S005,2022-10-08,0.9002320185614849,0.11518997509840148
Clothing,North,S005,2022-10-09,0.38979118329466356,0.08209494738533216
Clothing,North,S005,2022-10-10,0.6589327146171694,0.1177604626877661
Clothing,North,S005,2022-10-11,0.33410672853828305,0.07256272257477174
Clothing,North,S005,2022-10-12,0.19489559164733178,0.06661847002436608
Clothing,North,S005,2022-10-13,0.4547563805104408,0.0876643371622888
Clothing,North,S005,2022-10-14,0.21345707656612528,0.06806436929338368
Clothing,North,S005,2022-10-15,0.728538283062645,0.09516159263126893
Clothing,North,S005,2022-10-16,0.38979118329466356,0.0881998554100731
Clothing,North,S005,2022-10-17,0.6774941995359629,0.07770369775350096
Clothing,North,S005,2022-10-18,0.3433874709976798,0.062013013093421165
Clothing,North,S005,2022-10-19,0.3619489559164733,0.07984577074463813
Clothing,North,S005,2022-10-20,0.5243619489559165,0.0679037138190484
Clothing,North,S005,2022-10-21,0.5568445475638051,0.08182718826144002
Clothing,North,S005,2022-10-22,0.5382830626450116,0.08064904811631457
Clothing,North,S005,2022-10-23,0.31554524361948955,0.07631135030926178
Clothing,North,S005,2022-10-24,0.5893271461716937,0.09816049481886095
Clothing,North,S005,2022-10-25,0.6774941995359629,0.10474736926660778
Clothing,North,S005,2022-10-26,0.3294663573085847,0.0828982247570086
Clothing,North,S005,2022-10-27,0.4037122969837587,0.08932444373042012
Clothing,North,S005,2022-10-28,0.5986078886310905,0.10565775028784105
Clothing,North,S005,2022-10-29,0.5893271461716937,0.10474736926660778
Clothing,North,S005,2022-10-30,0.35730858468677495,0.08530805687203794
Clothing,North,S005,2022-10-31,0.5290023201856149,0.09976704956221386
Clothing,North,S005,2022-11-01,0.35730858468677495,0.0794173561464107
Clothing,North,S005,2022-11-02,0.5011600928074246,0.0973036656224061
Clothing,North,S005,2022-11-03,0.6635730858468677,0.11106648459046244
Clothing,North,S005,2022-11-04,0.35266821345707655,0.07931025249685383
Clothing,North,S005,2022-11-05,0.6218097447795824,0.10062387875866871
Clothing,North,S005,2022-11-06,0.5475638051044084,0.0821484992101106
Clothing,North,S005,2022-11-07,0.48259860788863107,0.08969930650386912
Clothing,North,S005,2022-11-08,0.3062645011600928,0.081077462714542
Clothing,North,S005,2022-11-09,0.580046403712297,0.11090582911612715
Clothing,North,S005,2022-11-10,0.4918793503480278,0.09018127292687501
Clothing,North,S005,2022-11-11,0.4547563805104408,0.09360858971269445
Clothing,North,S005,2022-11-12,0.42691415313225056,0.0794173561464107
Clothing,North,S005,2022-11-13,0.6357308584686775,0.08734302621361825
Clothing,North,S005,2022-11-14,0.43155452436194897,0.07293758534822074
Clothing,North,S005,2022-11-15,0.7703016241299304,0.1122981765603663
Clothing,North,S005,2022-11-16,0.6960556844547564,0.09987415321177069
Clothing,North,S005,2022-11-18,0.28306264501160094,0.08461188314991834
Clothing,North,S005,2022-11-19,0.6821345707656613,0.07786435322783625
Clothing,North,S005,2022-11-20,0.5707656612529002,0.09628618095161592
Clothing,North,S005,2022-11-21,0.5568445475638051,0.10196267437812943
Clothing,North,S005,2022-11-22,0.26450116009280744,0.0775965941039441
Clothing,North,S005,2022-11-23,0.654292343387471,0.0966074919002865
Clothing,North,S005,2022-11-24,0.8445475638051044,0.0958577663533885
Clothing,North,S005,2022-11-25,0.37587006960556846,0.08680750796583395
Clothing,North,S005,2022-11-26,0.4037122969837587,0.0835943984791282
Clothing,North,S005,2022-11-27,0.617169373549884,0.09371569336225133
Clothing,North,S005,2022-11-28,0.5382830626450116,0.08723592256406137
Clothing,North,S005,2022-11-29,0.2088167053364269,0.06779661016949153
Clothing,North,S005,2022-11-30,0.5243619489559165,0.08675395614105554
Clothing,North,S005,2022-12-01,0.6125290023201856,0.09355503788791603
Clothing,North,S005,2022-12-02,0.7610208816705336,0.11893860283289154
Clothing,North,S005,2022-12-03,0.41299303944315546,0.06565453717835436
Clothing,North,S005,2022-12-04,0.728538283062645,0.09494738533215519
Clothing,North,S005,2022-12-05,0.5243619489559165,0.09296596781535331
Clothing,North,S005,2022-12-06,0.7888631090487239,0.11385117947894074
Clothing,North,S005,2022-12-07,0.4408352668213457,0.09216269044367688
Clothing,North,S005,2022-12-08,0.951276102088167,0.12675716925054223
Clothing,North,S005,2022-12-09,0.7888631090487239,0.10603261306129005
Clothing,North,S005,2022-12-10,0.8074245939675174,0.10726430503119395
Clothing,North,S005,2022-12-11,0.8538283062645011,0.10287305539936274
Clothing,North,S005,2022-12-12,0.728538283062645,0.10924572254799582
Clothing,North,S005,2022-12-13,0.9791183294663574,0.1288992422416794
Clothing,North,S005,2022-12-14,0.8445475638051044,0.11818887728599353
Clothing,North,S005,2022-12-15,0.617169373549884,0.10721075320641553
Clothing,North,S005,2022-12-16,0.43155452436194897,0.08557581599593006
Clothing,North,S005,2022-12-17,0.2923433874709977,0.06929606126328755
Clothing,North,S005,2022-12-18,0.8445475638051044,0.11802822181165824
Clothing,North,S005,2022-12-19,0.54292343387471,0.09425121161003562
Clothing,North,S005,2022-12-20,0.38979118329466356,0.08787854446140252
Clothing,North,S005,2022-12-21,0.6960556844547564,0.10667523495863124
Clothing,North,S005,2022-12-22,0.37587006960556846,0.081077462714542
Clothing,North,S005,2022-12-23,0.44547563805104406,0.08080970359064987
Clothing,North,S005,2022-12-24,0.4408352668213457,0.09237689774279059
Clothing,North,S005,2022-12-25,0.18561484918793503,0.06586874447746807
Clothing,North,S005,2022-12-26,0.8909512761020881,0.09714301014807081
Clothing,North,S005,2022-12-27,0.5661252900232019,0.09617907730205907
Clothing,North,S005,2022-12-28,0.31554524361948955,0.08166653278710471
Clothing,North,S005,2022-12-29,0.5150812064965197,0.09184137949500629
Clothing,North,S005,2022-12-30,0.48259860788863107,0.0892708919056417
Clothing,North,S005,2022-12-31,0.6960556844547564,0.10672878678340965
Clothing,North,S005,2023-01-01,0.5243619489559165,0.07936380432163226
Clothing,North,S005,2023-01-02,0.7099767981438515,0.100784534233004
Clothing,North,S005,2023-01-03,0.8491879350348028,0.10233753715157845
Clothing,North,S005,2023-01-04,0.7053364269141531,0.11449380137628191
Clothing,North,S005,2023-01-05,0.8306264501160093,0.1170107371408681
Clothing,North,S005,2023-01-06,0.5150812064965197,0.10512223204005679
Clothing,North,S005,2023-01-07,0.2505800464037123,0.07625779848448337
Clothing,North,S005,2023-01-08,0.6218097447795824,0.11433314590194663
Clothing,North,S005,2023-01-09,0.8955916473317865,0.11481511232495246
Clothing,North,S005,2023-01-10,0.7470997679814385,0.12573968457975204
Clothing,North,S005,2023-01-11,1.0,0.11583259699574265
Clothing,North,S005,2023-01-12,0.6032482598607889,0.11278014298337218
Clothing,North,S005,2023-01-13,1.0,0.11797466998687982
Clothing,North,S005,2023-01-14,1.0,0.10640747583473906
Clothing,North,S005,2023-01-15,0.32018561484918795,0.06602939995180336
Clothing,North,S005,2023-01-16,0.8074245939675174,0.12306209334083058
Clothing,North,S005,2023-01-17,0.8491879350348028,0.12643585830187165
Clothing,North,S005,2023-01-18,0.765661252900232,0.09650038825072967
Clothing,North,S005,2023-01-19,0.7053364269141531,0.10758561597986455
Clothing,North,S005,2023-01-20,0.9419953596287703,0.1261680991779795
Clothing,North,S005,2023-01-21,0.8074245939675174,0.11561838969662894
Clothing,North,S005,2023-01-22,0.3805104408352668,0.09307307146491019
Clothing,North,S005,2023-01-23,0.2552204176334107,0.071223926955311
Clothing,North,S005,2023-01-24,0.6032482598607889,0.0850938495729242
Clothing,North,S005,2023-01-25,0.35730858468677495,0.09125230942244357
Clothing,North,S005,2023-01-26,0.6450116009280742,0.10924572254799582
Clothing,North,S005,2023-01-27,0.4361948955916473,0.09789273569496881
Clothing,North,S005,2023-01-28,0.8352668213457076,0.09500093715693364
Clothing,North,S005,2023-01-29,0.4733178654292343,0.09505448898171207
Clothing,North,S005,2023-01-30,0.2552204176334107,0.07679331673226766
Clothing,North,S005,2023-01-31,0.765661252900232,0.11203041743647417
Clothing,North,S005,2023-02-01,0.580046403712297,0.08455833132513992
Clothing,North,S005,2023-02-02,0.7563805104408353,0.12638230647709323
Clothing,North,S005,2023-02-03,0.9095127610208816,0.12375826706295018
Clothing,North,S005,2023-02-04,0.7981438515081206,0.10726430503119395
Clothing,North,S005,2023-02-05,0.6867749419953596,0.09896377219053738
Clothing,North,S005,2023-02-06,0.6032482598607889,0.10597906123651164
Clothing,North,S005,2023-02-07,0.38979118329466356,0.0821484992101106
Clothing,North,S005,2023-02-08,0.3851508120649652,0.06977802768629342
Clothing,North,S005,2023-02-09,0.4408352668213457,0.06286984228987604
Clothing,North,S005,2023-02-10,0.28306264501160094,0.06817147294294053
Clothing,North,S005,2023-02-11,0.5522041763341067,0.10164136342945886
Clothing,North,S005,2023-02-12,0.3990719257540603,0.08279112110745174
Clothing,North,S005,2023-02-13,0.4593967517401392,0.09371569336225133
Clothing,North,S005,2023-02-14,0.28306264501160094,0.07363375907034032
Clothing,North,S005,2023-02-15,0.3433874709976798,0.07845342330039896
Clothing,North,S005,2023-02-16,0.54292343387471,0.10089163788256088
Clothing,North,S005,2023-02-17,0.3990719257540603,0.08889602913219269
Clothing,North,S005,2023-02-18,0.580046403712297,0.07663266125793237
Clothing,North,S005,2023-02-19,0.580046403712297,0.07802500870217152
Clothing,North,S005,2023-02-20,0.4593967517401392,0.08750368168795354
Clothing,North,S005,2023-02-21,0.5893271461716937,0.09184137949500629
Clothing,North,S005,2023-02-22,0.54292343387471,0.10747851233030767
Clothing,North,S005,2023-02-23,0.37587006960556846,0.09296596781535331
Clothing,North,S005,2023-02-24,0.6310904872389791,0.08691461161539078
Clothing,North,S005,2023-02-25,0.4593967517401392,0.0880391999357378
Clothing,North,S005,2023-02-26,0.7842227378190255,0.12092002034969342
Clothing,North,S005,2023-02-27,0.7146171693735499,0.1079069269285351
Clothing,North,S005,2023-02-28,0.9466357308584686,0.09462607438348464
Clothing,North,S005,2023-03-01,0.24129930394431554,0.07566872841192064
Clothing,North,S005,2023-03-02,0.6403712296983759,0.08193429191099687
Clothing,North,S005,2023-03-03,0.46867749419953597,0.08857471818352211
Clothing,North,S005,2023-03-04,0.18097447795823665,0.06544032987924064
Clothing,North,S005,2023-03-05,0.10208816705336426,0.06881409484028168
Clothing,North,S005,2023-03-06,0.4733178654292343,0.09489383350737676
Clothing,North,S005,2023-03-07,1.0,0.13211235172838517
Clothing,North,S005,2023-03-08,0.41299303944315546,0.0839692612525772
Clothing,North,S005,2023-03-09,1.0,0.1252041663319678
Clothing,North,S005,2023-03-10,0.2552204176334107,0.08204139556055372
Clothing,North,S005,2023-03-11,0.2877030162412993,0.07416927731812462
Clothing,North,S005,2023-03-12,0.7470997679814385,0.11808177363643665
Clothing,North,S005,2023-03-13,0.2505800464037123,0.06024580287573299
Clothing,North,S005,2023-03-14,0.505800464037123,0.09157362037111416
Clothing,North,S005,2023-03-15,0.27842227378190254,0.08402281307735561
Clothing,North,S005,2023-03-16,0.839907192575406,0.09387634883658662
Clothing,North,S005,2023-03-17,0.5197215777262181,0.07920314884729698
Clothing,North,S005,2023-03-18,0.3990719257540603,0.06003159557661927
Clothing,North,S005,2023-03-19,0.3294663573085847,0.0774359386296088
Clothing,North,S005,2023-03-20,0.6960556844547564,0.10662168313385277
Clothing,North,S005,2023-03-21,0.1716937354988399,0.06983157951107186
Clothing,North,S005,2023-03-22,0.7099767981438515,0.09269820869146118
Clothing,North,S005,2023-03-23,0.5614849187935035,0.09559000722949636
Clothing,North,S005,2023-03-24,0.9048723897911833,0.11470800867539563
Clothing,North,S005,2023-03-25,0.6728538283062645,0.10490802474094307
Clothing,North,S005,2023-03-26,0.3248259860788863,0.07159878972876
Clothing,North,S005,2023-03-27,0.802784222737819,0.12252657509304632
Clothing,North,S005,2023-03-28,0.5986078886310905,0.0857900232950438
Clothing,North,S005,2023-03-29,0.6821345707656613,0.10555064663828422
Clothing,North,S005,2023-03-30,0.505800464037123,0.09767852839585511
Clothing,North,S005,2023-03-31,0.8167053364269141,0.1157790451709642
Clothing,North,S005,2023-04-01,0.23201856148491878,0.07497255468980105
Clothing,North,S005,2023-04-02,0.44547563805104406,0.08686105979061237
Clothing,North,S005,2023-04-03,0.4779582366589327,0.10180201890379414
Clothing,North,S005,2023-04-04,0.7053364269141531,0.10046322328433341
Clothing,North,S005,2023-04-05,0.7378190255220418,0.081452325487991
Clothing,North,S005,2023-04-06,0.2691415313225058,0.07240206710043647
Clothing,North,S005,2023-04-07,0.505800464037123,0.08530805687203794
Clothing,North,S005,2023-04-08,0.26450116009280744,0.07770369775350096
Clothing,North,S005,2023-04-09,0.31554524361948955,0.07625779848448337
Clothing,North,S005,2023-04-10,0.40835266821345706,0.08391570942779876
Clothing,North,S005,2023-04-11,0.8306264501160093,0.11717139261520339
Clothing,North,S005,2023-04-12,0.7470997679814385,0.1037298845958176
Clothing,North,S005,2023-04-13,0.21809744779582366,0.07379441454467561
Clothing,North,S005,2023-04-14,0.4779582366589327,0.09526869628082577
Clothing,North,S005,2023-04-15,0.4222737819025522,0.07845342330039896
Clothing,North,S005,2023-04-16,1.0,0.12086646852491499
Clothing,North,S005,2023-04-17,0.654292343387471,0.09655394007550809
Clothing,North,S005,2023-04-18,0.3990719257540603,0.08868182183307897
Clothing,North,S005,2023-04-19,0.4361948955916473,0.06843923206683268
Clothing,North,S005,2023-04-20,0.6728538283062645,0.11186976196213887
Clothing,North,S005,2023-04-21,0.48259860788863107,0.08370150212868505
Clothing,North,S005,2023-04-22,0.7238979118329466,0.1089779634241037
Clothing,North,S005,2023-04-23,0.5614849187935035,0.07663266125793237
Clothing,North,S005,2023-04-24,0.5290023201856149,0.07325889629689133
Clothing,North,S005,2023-04-25,0.3480278422273782,0.05697914156424881
Clothing,North,S005,2023-04-26,0.37587006960556846,0.07572228023669907
Clothing,North,S005,2023-04-27,0.7238979118329466,0.09355503788791603
Clothing,North,S005,2023-04-28,0.3665893271461717,0.07491900286502264
Clothing,North,S005,2023-04-29,0.31554524361948955,0.08172008461188315
Clothing,North,S005,2023-04-30,0.6310904872389791,0.10817468605242726
Clothing,North,S005,2023-05-01,0.25986078886310904,0.07175944520309531
Clothing,North,S005,2023-05-02,0.5939675174013921,0.1049615765657215
Clothing,North,S005,2023-05-03,0.802784222737819,0.08541516052159479
Clothing,North,S005,2023-05-04,0.3248259860788863,0.07716817950571665
Clothing,North,S005,2023-05-05,0.4222737819025522,0.08493319409858892
Clothing,North,S005,2023-05-06,0.7703016241299304,0.12000963932846011
Clothing,North,S005,2023-05-07,0.9280742459396751,0.10126650065600984
Clothing,North,S005,2023-05-08,0.37587006960556846,0.08686105979061237
Clothing,North,S005,2023-05-09,0.37587006960556846,0.08691461161539078
Clothing,North,S005,2023-05-10,0.6450116009280742,0.07572228023669907
Clothing,North,S005,2023-05-11,0.5846867749419954,0.08482609044903207
Clothing,North,S005,2023-05-12,0.6496519721577726,0.09617907730205907
Clothing,North,S005,2023-05-13,0.7935034802784223,0.12199105684526201
Clothing,North,S005,2023-05-14,0.2552204176334107,0.08230915468444587
Clothing,North,S005,2023-05-15,0.8631090487238979,0.12766755027177554
Clothing,North,S005,2023-05-16,0.41299303944315546,0.08985996197820442
Clothing,North,S005,2023-05-17,0.33410672853828305,0.055961656893458646
Clothing,North,S005,2023-05-18,0.974477958236659,0.0962326291268375
Clothing,North,S005,2023-05-19,0.505800464037123,0.08520095322248106
Clothing,North,S005,2023-05-20,0.3480278422273782,0.07336599994644818
Clothing,North,S005,2023-05-21,0.7192575406032483,0.10062387875866871
Clothing,North,S005,2023-05-22,0.6032482598607889,0.09917797948965114
Clothing,North,S005,2023-05-23,0.4408352668213457,0.08038128899242242
Clothing,North,S005,2023-05-24,0.20417633410672853,0.07754304227916566
Clothing,North,S005,2023-05-25,0.6821345707656613,0.07791790505261467
Clothing,North,S005,2023-05-26,0.988399071925754,0.1053364393391705
Clothing,North,S005,2023-05-27,0.5893271461716937,0.11170910648780358
Clothing,North,S005,2023-05-28,0.5150812064965197,0.10506868021527833
Clothing,North,S005,2023-05-29,0.41299303944315546,0.08991351380298283
Clothing,North,S005,2023-05-30,0.4547563805104408,0.09339438241358074
Clothing,North,S005,2023-05-31,0.4222737819025522,0.08461188314991834
Clothing,North,S005,2023-06-01,0.3248259860788863,0.07716817950571665
Clothing,North,S005,2023-06-02,0.7331786542923434,0.08670040431627707
Clothing,North,S005,2023-06-03,0.35730858468677495,0.08530805687203794
Clothing,North,S005,2023-06-04,0.5986078886310905,0.07786435322783625
Clothing,North,S005,2023-06-05,0.5986078886310905,0.07786435322783625
Clothing,North,S005,2023-06-06,1.0,0.10801403057809196
Clothing,North,S005,2023-06-07,0.31554524361948955,0.06565453717835436
Clothing,North,S005,2023-06-08,0.35730858468677495,0.091305861247222
Clothing,North,S005,2023-06-09,0.3109048723897912,0.08723592256406137
Clothing,North,S005,2023-06-10,0.5290023201856149,0.09955284226310014
Clothing,North,S005,2023-06-11,0.5754060324825986,0.09007416927731814
Clothing,North,S005,2023-06-12,0.4176334106728538,0.07877473424906954
Clothing,North,S005,2023-06-13,0.5150812064965197,0.10501512839049991
Clothing,North,S005,2023-06-14,0.7053364269141531,0.10742496050552924
Clothing,North,S005,2023-06-15,0.4361948955916473,0.09832115029319624
Clothing,North,S005,2023-06-16,0.7888631090487239,0.11395828312849762
Clothing,North,S005,2023-06-17,0.4361948955916473,0.09810694299408253
Clothing,North,S005,2023-06-18,0.5614849187935035,0.09564355905427478
Clothing,North,S005,2023-06-19,0.4965197215777262,0.07754304227916566
Clothing,North,S005,2023-06-20,0.4361948955916473,0.09200203496934159
Clothing,North,S005,2023-06-21,0.3990719257540603,0.07727528315527353
Clothing,North,S005,2023-06-22,0.35730858468677495,0.0792567006720754
Clothing,North,S005,2023-06-23,0.5754060324825986,0.09682169919940022
Clothing,North,S005,2023-06-24,0.5614849187935035,0.08975285832864754
Clothing,North,S005,2023-06-25,0.04640371229698376,0.05917476638016441
Clothing,North,S005,2023-06-26,0.5846867749419954,0.09794628751974724
Clothing,North,S005,2023-06-27,0.48259860788863107,0.09596487000294537
Clothing,North,S005,2023-06-28,0.7424593967517401,0.11754625538865239
Clothing,North,S005,2023-06-29,0.5104408352668214,0.09178782767022788
Clothing,North,S005,2023-06-30,0.40835266821345706,0.08375505395346347
Clothing,North,S005,2023-07-01,0.013921113689095127,0.056497175141242945
Clothing,North,S005,2023-07-02,0.765661252900232,0.08889602913219269
Clothing,North,S005,2023-07-03,0.17633410672853828,0.07031354593407771
Clothing,North,S005,2023-07-04,0.4222737819025522,0.09077034299943773
Clothing,North,S005,2023-07-05,0.5104408352668214,0.07331244812166975
Clothing,North,S005,2023-07-06,0.5011600928074246,0.08493319409858892
Clothing,North,S005,2023-07-07,0.5382830626450116,0.09398345248614345
Clothing,North,S005,2023-07-08,0.7053364269141531,0.10705009773208024
Clothing,North,S005,2023-07-09,0.5150812064965197,0.09200203496934159
Clothing,North,S005,2023-07-10,0.5568445475638051,0.0892708919056417
Clothing,North,S005,2023-07-11,0.6403712296983759,0.08075615176587143
Clothing,North,S005,2023-07-12,0.5104408352668214,0.09826759846841783
Clothing,North,S005,2023-07-13,0.6032482598607889,0.0850938495729242
Clothing,North,S005,2023-07-14,0.28306264501160094,0.0686534393659464
Clothing,North,S005,2023-07-15,0.4408352668213457,0.0922162422684553
Clothing,North,S005,2023-07-16,0.4408352668213457,0.09232334591801217
Clothing,North,S005,2023-07-17,0.2923433874709977,0.05858569630760169
Clothing,North,S005,2023-07-18,0.4733178654292343,0.10137360430556672
Clothing,North,S005,2023-07-19,0.45011600928074247,0.08113101453932044
Clothing,North,S005,2023-07-20,0.7053364269141531,0.09987415321177069
Clothing,North,S005,2023-07-21,0.7888631090487239,0.11385117947894074
Clothing,North,S005,2023-07-22,0.04176334106728538,0.037700484644014244
Clothing,North,S005,2023-07-23,0.44547563805104406,0.0927517605162396
Clothing,North,S005,2023-07-24,0.37587006960556846,0.08102391088976357
Clothing,North,S005,2023-07-25,0.44547563805104406,0.09907087584009426
Clothing,North,S005,2023-07-26,0.6589327146171694,0.11063806999223498
Clothing,North,S005,2023-07-27,0.7470997679814385,0.11053096634267814
Clothing,North,S005,2023-07-28,0.31554524361948955,0.07636490213404022
Clothing,North,S005,2023-07-29,0.4965197215777262,0.08455833132513992
Clothing,North,S005,2023-07-30,0.802784222737819,0.10769271962942138
Clothing,North,S005,2023-07-31,0.3109048723897912,0.07074196053230514
Clothing,North,S005,2023-08-01,0.877030162412993,0.09778563204541195
Clothing,North,S005,2023-08-02,0.3062645011600928,0.07545452111280693
Clothing,North,S005,2023-08-03,0.4918793503480278,0.09671459554984338
Clothing,North,S005,2023-08-04,0.8167053364269141,0.08627198971804964
Clothing,North,S005,2023-08-05,0.5754060324825986,0.08423702037646932
Clothing,North,S005,2023-08-06,0.9605568445475638,0.11974188020456798
