date,warehouse,warehouse_id,sku,category,region,stock,units_sold,units_ordered,price,discount,weather_condition,promotion,competitor_pricing,seasonality,epidemic,demand
2022-06-13,S003,WH003,P0017,Furniture,East,0.23774509803921567,0.3838383838383838,0.0,0.6481377352933302,0.0,Sunny,0.0,0.7580247878953748,Summer,0,0.37122969837587005
2022-06-13,S003,WH003,P0018,Furniture,East,0.4632352941176471,0.5353535353535354,0.0,0.8087932096286181,0.2857142857142857,Sunny,0.0,0.7076670446103922,Summer,0,0.5290023201856149
2022-06-13,S004,WH004,P0003,Furniture,West,0.06985294117647059,0.2878787878787879,0.0,0.6712185717728332,0.5714285714285714,Rainy,0.0,0.6382817896287029,Summer,0,0.3062645011600928
2022-06-13,S004,WH004,P0004,Groceries,West,0.7610294117647058,0.5505050505050505,0.0,0.2732214100195465,0.5714285714285714,Rainy,0.0,0.28515202460543976,Summer,0,0.654292343387471
2022-06-13,S004,WH004,P0005,Clothing,West,0.11642156862745098,0.30808080808080807,0.23801652892561984,0.2685624012638231,0.8571428571428571,Rainy,1.0,0.2806688300686815,Summer,0,0.26450116009280744
2022-06-13,S004,WH004,P0006,Groceries,West,0.8406862745098039,0.5555555555555556,0.0,0.1426085093849573,0.8571428571428571,Rainy,1.0,0.15623411658912306,Summer,0,0.4547563805104408
2022-06-13,S004,WH004,P0008,Furniture,West,0.13725490196078433,0.35353535353535354,0.23471074380165288,0.44260583179371843,0.8571428571428571,Rainy,1.0,0.41777117462303376,Summer,0,0.31554524361948955
2022-06-13,S004,WH004,P0009,Clothing,West,0.24509803921568626,0.30303030303030304,0.0,0.5288778215117681,0.2857142857142857,Rainy,0.0,0.4446703418435835,Summer,0,0.28306264501160094
2022-06-13,S004,WH004,P0010,Groceries,West,0.3602941176470588,0.31313131313131315,0.0,0.1093528261975527,0.2857142857142857,Rainy,0.0,0.09211400867967316,Summer,0,0.3990719257540603
2022-06-13,S004,WH004,P0011,Clothing,West,0.28921568627450983,0.4292929292929293,0.0,0.2676520202425898,0.8571428571428571,Rainy,1.0,0.2281737498533839,Summer,0,0.4593967517401392
2022-06-13,S004,WH004,P0012,Electronics,West,0.1409313725490196,0.5505050505050505,0.36363636363636365,0.6560098535357592,0.0,Rainy,0.0,0.7775214711133702,Summer,0,0.5707656612529002
2022-06-13,S004,WH004,P0013,Groceries,West,0.33455882352941174,0.37373737373737376,0.0,0.09152006854633574,0.2857142857142857,Rainy,0.0,0.0854413470435678,Summer,0,0.5290023201856149
2022-06-13,S004,WH004,P0014,Furniture,West,0.1409313725490196,0.30808080808080807,0.0,0.7172195892575038,0.5714285714285714,Rainy,0.0,0.743219819890266,Summer,0,0.22273781902552203
2022-06-13,S004,WH004,P0015,Furniture,West,0.18872549019607843,0.3181818181818182,0.0,0.4478003587972261,0.5714285714285714,Rainy,0.0,0.49132684312728886,Summer,0,0.3433874709976798
2022-06-13,S004,WH004,P0016,Furniture,West,0.23651960784313725,0.37373737373737376,0.0,0.5571531849947787,0.2857142857142857,Rainy,0.0,0.6472481787022195,Summer,0,0.2877030162412993
2022-06-13,S004,WH004,P0017,Clothing,West,0.16666666666666666,0.2777777777777778,0.3074380165289256,0.5030658419685651,0.0,Rainy,0.0,0.4388838930810233,Summer,0,0.37122969837587005
2022-06-13,S004,WH004,P0018,Furniture,West,0.12009803921568628,0.3686868686868687,0.27768595041322314,0.8046697191206791,0.5714285714285714,Rainy,0.0,0.7621952014179407,Summer,0,0.3433874709976798
2022-06-13,S005,WH005,P0001,Groceries,North,0.3762254901960784,0.6818181818181818,0.0,0.03807534741746325,0.5714285714285714,Rainy,0.0,0.042955259282428215,Summer,0,0.580046403712297
2022-06-13,S005,WH005,P0003,Toys,North,0.11764705882352941,0.3484848484848485,0.41652892561983473,0.12713203202399123,0.5714285714285714,Rainy,0.0,0.1501348868123705,Summer,0,0.4918793503480278
2022-06-13,S005,WH005,P0004,Groceries,North,0.25612745098039214,0.6262626262626263,0.3768595041322314,0.020403245240581576,0.0,Rainy,0.0,0.022363842514759355,Summer,0,0.6078886310904872
2022-06-13,S005,WH005,P0005,Groceries,North,0.5392156862745098,0.6161616161616161,0.0,0.06951026856240126,0.8571428571428571,Rainy,1.0,0.0651105811210593,Summer,0,0.7424593967517401
2022-06-13,S005,WH005,P0007,Groceries,North,0.26715686274509803,0.5353535353535354,0.0,0.45213805660427886,0.0,Rainy,0.0,0.43043880569782755,Summer,0,0.48259860788863107
2022-06-13,S005,WH005,P0009,Groceries,North,0.25735294117647056,0.14646464646464646,0.0,0.4014244785391063,0.2857142857142857,Rainy,0.0,0.3418696485123353,Summer,0,0.19953596287703015
2022-06-13,S005,WH005,P0010,Groceries,North,0.5563725490196079,0.4797979797979798,0.0,0.2738104800921092,0.2857142857142857,Rainy,0.0,0.3074637369511671,Summer,0,0.4176334106728538
2022-06-13,S005,WH005,P0012,Furniture,North,0.24754901960784315,0.2727272727272727,0.0,0.5742362170990977,0.2857142857142857,Rainy,0.0,0.6786826706285596,Summer,0,0.21345707656612528
2022-06-13,S005,WH005,P0015,Groceries,North,0.7083333333333334,0.5353535353535354,0.0,0.26915147133638584,0.5714285714285714,Rainy,0.0,0.2614849278648786,Summer,0,0.6589327146171694
2022-06-13,S005,WH005,P0016,Toys,North,0.25,0.25757575757575757,0.0,0.1255790291054168,0.2857142857142857,Rainy,0.0,0.15133388070010817,Summer,0,0.21345707656612528
2022-06-13,S005,WH005,P0017,Toys,North,0.11029411764705882,0.45454545454545453,0.4859504132231405,0.20917342758454496,0.0,Rainy,0.0,0.1735413327077713,Summer,0,0.5707656612529002
2022-06-13,S005,WH005,P0018,Clothing,North,0.18995098039215685,0.2474747474747475,0.0,0.08182718826144002,0.0,Rainy,0.0,0.07261732546167782,Summer,0,0.2505800464037123
2022-06-13,S005,WH005,P0019,Furniture,North,0.30514705882352944,0.32323232323232326,0.0,0.7016895600717595,0.5714285714285714,Rainy,1.0,0.6062738658430101,Summer,0,0.3619489559164733
2022-06-13,S005,WH005,P0020,Toys,North,0.15441176470588236,0.5858585858585859,0.3371900826446281,0.12493640720807561,0.5714285714285714,Rainy,1.0,0.14909228343172903,Summer,0,0.4408352668213457
2022-06-14,S001,WH001,P0001,Electronics,North,0.3161764705882353,0.6363636363636364,0.743801652892562,0.41931078801510163,0.0,Sunny,0.0,0.37669260142576017,Summer,0,0.5614849187935035
2022-06-14,S001,WH001,P0002,Clothing,North,0.11764705882352941,0.48484848484848486,0.6016528925619835,0.4133129836399176,0.8571428571428571,Sunny,1.0,0.39545946227730644,Summer,0,0.9837587006960556
2022-06-14,S001,WH001,P0003,Clothing,North,0.11274509803921569,0.46464646464646464,0.0,0.24789139689934936,0.5714285714285714,Sunny,0.0,0.29229385776283384,Summer,0,0.46867749419953597
2022-06-14,S001,WH001,P0004,Electronics,North,0.24877450980392157,0.35353535353535354,0.6578512396694215,0.5311805499772405,0.2857142857142857,Sunny,0.0,0.4674512257105994,Summer,0,0.37122969837587005
2022-06-14,S001,WH001,P0007,Groceries,North,0.3553921568627451,0.43434343434343436,0.0,0.13023803786114013,0.0,Sunny,0.0,0.12563370736729615,Summer,0,0.5986078886310905
2022-06-14,S001,WH001,P0008,Electronics,North,0.20588235294117646,0.32323232323232326,0.0,0.1949821940182612,0.5714285714285714,Sunny,0.0,0.1700486113826224,Summer,0,0.3805104408352668
2022-06-14,S001,WH001,P0010,Furniture,North,0.43137254901960786,0.22727272727272727,0.0,0.5647039922885373,0.5714285714285714,Sunny,0.0,0.6353625001629069,Summer,0,0.2691415313225058
2022-06-14,S001,WH001,P0011,Furniture,North,0.5698529411764706,0.30303030303030304,0.0,0.7567943877687633,0.5714285714285714,Sunny,0.0,0.8336135329918808,Summer,0,0.3294663573085847
2022-06-14,S001,WH001,P0012,Groceries,North,0.36887254901960786,0.6161616161616161,0.6776859504132231,0.476611240528021,0.0,Sunny,0.0,0.40687596929533054,Summer,0,0.54292343387471
2022-06-14,S001,WH001,P0013,Toys,North,0.15808823529411764,0.36363636363636365,0.3305785123966942,0.15235494149463147,0.2857142857142857,Sunny,0.0,0.12511240567697543,Summer,0,0.4222737819025522
2022-06-14,S001,WH001,P0015,Toys,North,0.13602941176470587,0.5606060606060606,0.5388429752066116,0.06795726564382681,0.5714285714285714,Sunny,0.0,0.05739531610431248,Summer,0,0.6310904872389791
2022-06-14,S001,WH001,P0017,Toys,North,0.07598039215686274,0.31313131313131315,0.43305785123966944,0.09928508313920797,0.5714285714285714,Sunny,0.0,0.08627542974808097,Summer,0,0.5382830626450116
2022-06-14,S001,WH001,P0019,Furniture,North,0.10294117647058823,0.2777777777777778,0.1884297520661157,0.48169866388197186,0.5714285714285714,Sunny,0.0,0.5186430517000952,Summer,0,0.24129930394431554
2022-06-14,S001,WH001,P0020,Furniture,North,0.5232843137254902,0.4090909090909091,0.0,0.6189519907890861,0.0,Sunny,0.0,0.6599158097770133,Summer,0,0.33874709976798145
2022-06-14,S002,WH002,P0001,Groceries,South,0.39338235294117646,0.6212121212121212,0.0,0.4238091412964897,0.2857142857142857,Rainy,0.0,0.467138444696407,Summer,0,0.5614849187935035
2022-06-14,S002,WH002,P0003,Groceries,South,0.7745098039215687,0.6464646464646465,0.0,0.47778938067314647,0.0,Rainy,0.0,0.5258891451955534,Summer,0,0.6635730858468677
2022-06-14,S002,WH002,P0004,Groceries,South,0.3394607843137255,0.6212121212121212,0.0,0.22652421881275608,0.0,Rainy,0.0,0.23656670706754765,Summer,0,0.5986078886310905
2022-06-14,S002,WH002,P0005,Electronics,South,0.49019607843137253,0.47474747474747475,0.0,0.43055667121857183,0.2857142857142857,Rainy,0.0,0.44800667266163613,Summer,0,0.3805104408352668
2022-06-14,S002,WH002,P0006,Clothing,South,0.20710784313725492,0.4393939393939394,0.0,0.270918681554074,0.8571428571428571,Rainy,1.0,0.30115598649828623,Summer,0,0.41299303944315546
2022-06-14,S002,WH002,P0007,Toys,South,0.20220588235294118,0.5303030303030303,0.0,0.1464106889442258,0.0,Rainy,0.0,0.12693696159309797,Summer,0,0.5243619489559165
2022-06-14,S002,WH002,P0008,Groceries,South,0.18259803921568626,0.7525252525252525,0.6016528925619835,0.1459822743459984,0.0,Rainy,0.0,0.13168080697501663,Summer,0,0.691415313225058
2022-06-14,S002,WH002,P0010,Groceries,South,0.17892156862745098,0.7373737373737373,0.5553719008264463,0.5424799850054891,0.5714285714285714,Rainy,0.0,0.47980607577120077,Summer,0,0.802784222737819
2022-06-14,S002,WH002,P0011,Groceries,South,0.3161764705882353,0.6262626262626263,0.0,0.549066859453236,0.0,Rainy,0.0,0.4548357248048377,Summer,0,0.5336426914153132
2022-06-14,S002,WH002,P0013,Groceries,South,0.6495098039215687,0.7474747474747475,0.0,0.12006319115323856,0.0,Rainy,0.0,0.10014205471061241,Summer,0,0.6682134570765661
2022-06-14,S002,WH002,P0014,Electronics,South,0.4644607843137255,0.3333333333333333,0.9090909090909091,0.6085629367820709,0.2857142857142857,Rainy,0.0,0.554821389008354,Summer,0,0.35266821345707655
2022-06-14,S002,WH002,P0015,Clothing,South,0.7058823529411765,0.3838383838383838,0.0,0.37684419096580724,0.0,Rainy,0.0,0.31835894227887035,Summer,0,0.48259860788863107
2022-06-14,S002,WH002,P0016,Clothing,South,0.34558823529411764,0.24242424242424243,0.0,0.4093501486063138,0.2857142857142857,Rainy,0.0,0.37982041156768453,Summer,0,0.3062645011600928
2022-06-14,S002,WH002,P0017,Toys,South,0.20588235294117646,0.398989898989899,0.0,0.07989932256941656,0.5714285714285714,Rainy,0.0,0.07621430712489086,Summer,0,0.41299303944315546
2022-06-14,S002,WH002,P0019,Clothing,South,0.5441176470588235,0.5,0.0,0.4472648405494417,0.2857142857142857,Rainy,0.0,0.4966962505375924,Summer,0,0.5104408352668214
2022-06-14,S002,WH002,P0020,Furniture,South,0.4215686274509804,0.17676767676767677,0.0,0.4986210405119555,0.5714285714285714,Rainy,0.0,0.5400164210032452,Summer,0,0.12064965197215777
2022-06-14,S003,WH003,P0001,Toys,East,0.3762254901960784,0.4444444444444444,0.0,0.06276273864031917,0.0,Sunny,0.0,0.05181738801788066,Summer,0,0.3294663573085847
2022-06-14,S003,WH003,P0003,Electronics,East,0.15441176470588236,0.5,0.39008264462809916,0.46568666827322147,0.5714285714285714,Sunny,0.0,0.39019431520506714,Summer,0,0.5382830626450116
2022-06-14,S003,WH003,P0004,Groceries,East,0.2977941176470588,0.7171717171717171,0.0,0.12600744370364422,0.0,Sunny,0.0,0.13142015612985627,Summer,0,0.7563805104408353
2022-06-14,S003,WH003,P0006,Toys,East,0.1642156862745098,0.6515151515151515,0.3867768595041322,0.17795271373872068,0.8571428571428571,Sunny,1.0,0.16374086092974158,Summer,0,0.5382830626450116
2022-06-14,S003,WH003,P0008,Clothing,East,0.3492647058823529,0.41414141414141414,0.0,0.5521193134656064,0.2857142857142857,Sunny,0.0,0.64902060444931,Summer,0,0.3990719257540603
2022-06-14,S003,WH003,P0011,Electronics,East,0.23651960784313725,0.5555555555555556,0.8628099173553719,0.6487268053658929,0.2857142857142857,Sunny,0.0,0.7498403513573394,Summer,0,0.5243619489559165
2022-06-14,S003,WH003,P0012,Furniture,East,0.11397058823529412,0.2777777777777778,0.0,0.4964789675208183,0.0,Sunny,0.0,0.5233868970820138,Summer,0,0.3109048723897912
2022-06-14,S003,WH003,P0013,Groceries,East,0.6115196078431373,0.30808080808080807,0.0,0.33603770048464404,0.2857142857142857,Sunny,0.0,0.3624610652800042,Summer,0,0.4037122969837587
2022-06-14,S003,WH003,P0014,Groceries,East,0.5441176470588235,0.702020202020202,0.0,0.5496559295257987,0.2857142857142857,Sunny,0.0,0.5986107309952953,Summer,0,0.7053364269141531
2022-06-14,S003,WH003,P0015,Groceries,East,0.5968137254901961,0.7222222222222222,0.0,0.5833400273114308,0.5714285714285714,Sunny,0.0,0.6505323793512401,Summer,0,0.839907192575406
2022-06-14,S003,WH003,P0016,Electronics,East,0.4583333333333333,0.5656565656565656,0.859504132231405,0.5782526039574799,0.5714285714285714,Sunny,0.0,0.5167663656149406,Summer,0,0.6867749419953596
2022-06-14,S003,WH003,P0017,Furniture,East,0.14460784313725492,0.26262626262626265,0.0,0.6205049937076607,0.0,Sunny,0.0,0.7196048533187369,Summer,0,0.32018561484918795
2022-06-14,S003,WH003,P0018,Furniture,East,0.3333333333333333,0.36363636363636365,0.0,0.6401049615765658,0.8571428571428571,Sunny,1.0,0.7548969777534504,Summer,0,0.4408352668213457
2022-06-14,S003,WH003,P0019,Groceries,East,0.28308823529411764,0.4393939393939394,0.0,0.26609901732401536,0.2857142857142857,Sunny,0.0,0.3127810141924385,Summer,0,0.4918793503480278
2022-06-14,S003,WH003,P0020,Clothing,East,0.35784313725490197,0.5454545454545454,0.0,0.3359305968350872,0.5714285714285714,Sunny,0.0,0.3464049732181257,Summer,0,0.4361948955916473
2022-06-14,S004,WH004,P0003,Furniture,West,0.3762254901960784,0.3383838383838384,0.0,0.6305727367660053,0.5714285714285714,Rainy,0.0,0.6931748576194758,Summer,0,0.2923433874709977
2022-06-14,S004,WH004,P0004,Groceries,West,0.6274509803921569,0.4898989898989899,0.0,0.2795405253434011,0.2857142857142857,Rainy,0.0,0.2915119052273527,Summer,0,0.5986078886310905
2022-06-14,S004,WH004,P0005,Clothing,West,0.12990196078431374,0.30303030303030304,0.19834710743801653,0.314081452325488,0.5714285714285714,Rainy,0.0,0.2564283014687675,Summer,0,0.3109048723897912
2022-06-14,S004,WH004,P0007,Groceries,West,0.9803921568627451,0.5606060606060606,0.0,0.16767076338126224,0.2857142857142857,Rainy,0.0,0.15435743050396844,Summer,0,0.7981438515081206
2022-06-14,S004,WH004,P0008,Furniture,West,0.13848039215686275,0.2727272727272727,0.22148760330578512,0.4966396229951536,0.0,Rainy,0.0,0.46489684742802784,Summer,0,0.2505800464037123
2022-06-14,S004,WH004,P0010,Groceries,West,0.28431372549019607,0.2828282828282828,0.0,0.10806758240287039,0.2857142857142857,Rainy,0.0,0.08924684938290914,Summer,0,0.3851508120649652
2022-06-14,S004,WH004,P0011,Clothing,West,0.18504901960784315,0.6363636363636364,0.0,0.34931855302969456,0.5714285714285714,Rainy,0.0,0.3917060901069972,Summer,0,0.8491879350348028
2022-06-14,S004,WH004,P0012,Electronics,West,0.14215686274509803,0.3181818181818182,0.0,0.504297533938469,0.5714285714285714,Rainy,0.0,0.421524546793343,Summer,0,0.2923433874709977
2022-06-14,S004,WH004,P0013,Groceries,West,0.24387254901960784,0.40404040404040403,0.0,0.08487964227381048,0.0,Rainy,0.0,0.07251306512361366,Summer,0,0.37587006960556846
2022-06-14,S004,WH004,P0014,Furniture,West,0.20955882352941177,0.30808080808080807,0.43305785123966944,0.8241090315152488,0.2857142857142857,Rainy,0.0,0.7594323024592408,Summer,0,0.25986078886310904
2022-06-14,S004,WH004,P0015,Furniture,West,0.11151960784313726,0.25252525252525254,0.0,0.43848234128577934,0.2857142857142857,Rainy,0.0,0.4886160743376211,Summer,0,0.2505800464037123
2022-06-14,S004,WH004,P0016,Furniture,West,0.49142156862745096,0.25252525252525254,0.0,0.6185235761908587,0.0,Rainy,0.0,0.5672804994070194,Summer,0,0.2877030162412993
2022-06-14,S004,WH004,P0017,Clothing,West,0.21323529411764705,0.26262626262626265,0.0,0.40940370043109225,0.5714285714285714,Rainy,0.0,0.4424808747442364,Summer,0,0.32018561484918795
2022-06-14,S004,WH004,P0019,Clothing,West,0.2622549019607843,0.26262626262626265,0.0,0.28709133263715964,0.0,Rainy,0.0,0.27910492499771933,Summer,0,0.32018561484918795
2022-06-14,S004,WH004,P0020,Furniture,West,0.0012254901960784314,0.005050505050505051,0.0,0.7474228184325381,0.0,Rainy,0.0,0.703288110411698,Summer,0,0.3851508120649652
2022-06-14,S005,WH005,P0001,Groceries,North,0.2107843137254902,0.5656565656565656,0.7702479338842976,0.05226658098374702,0.0,Sunny,0.0,0.03982744914050384,Summer,0,0.6496519721577726
2022-06-14,S005,WH005,P0003,Toys,North,0.1875,0.43434343434343436,0.28429752066115704,0.140573540043377,0.0,Sunny,0.0,0.11322672713766277,Summer,0,0.38979118329466356
2022-06-14,S005,WH005,P0004,Groceries,North,0.24387254901960784,0.5656565656565656,0.0,0.017993413125552252,0.2857142857142857,Sunny,0.0,0.01699443510445583,Summer,0,0.5243619489559165
2022-06-14,S005,WH005,P0007,Groceries,North,0.5306372549019608,0.6464646464646465,0.0,0.4092965967815354,0.5714285714285714,Sunny,0.0,0.35928112496904774,Summer,0,0.4965197215777262
2022-06-14,S005,WH005,P0008,Groceries,North,0.25,0.4090909090909091,0.0,0.3298792406351247,0.5714285714285714,Sunny,0.0,0.31246823317824607,Summer,0,0.5986078886310905
2022-06-14,S005,WH005,P0009,Groceries,North,0.22181372549019607,0.5505050505050505,0.0,0.4360725091707501,0.5714285714285714,Sunny,1.0,0.505610509442077,Summer,0,0.4361948955916473
2022-06-14,S005,WH005,P0010,Groceries,North,0.43995098039215685,0.5202020202020202,0.0,0.31649128444051733,0.2857142857142857,Sunny,0.0,0.35657035617938,Summer,0,0.6125290023201856
2022-06-14,S005,WH005,P0012,Furniture,North,0.18137254901960784,0.5050505050505051,0.0,0.6820895922028544,0.5714285714285714,Sunny,0.0,0.5997575947140009,Summer,0,0.42691415313225056
2022-06-14,S005,WH005,P0013,Groceries,North,0.6299019607843137,0.7878787878787878,0.0,0.4504243982113691,0.2857142857142857,Sunny,0.0,0.4144869739740132,Summer,0,0.7099767981438515
2022-06-14,S005,WH005,P0014,Furniture,North,0.2818627450980392,0.3282828282828283,0.0,0.8385144723806464,0.5714285714285714,Sunny,0.0,0.7630292841224539,Summer,0,0.3665893271461717
2022-06-14,S005,WH005,P0015,Groceries,North,0.5784313725490197,0.6363636363636364,0.0,0.27638096768147374,0.0,Sunny,0.0,0.26101575634359,Summer,0,0.5336426914153132
2022-06-14,S005,WH005,P0016,Toys,North,0.6727941176470589,0.5303030303030303,0.0,0.17008059549629156,0.5714285714285714,Sunny,0.0,0.1594140569000795,Summer,0,0.5661252900232019
2022-06-14,S005,WH005,P0017,Toys,North,0.1801470588235294,0.3484848484848485,0.2644628099173554,0.16756365973170537,0.2857142857142857,Sunny,0.0,0.13882264013241066,Summer,0,0.3665893271461717
2022-06-14,S005,WH005,P0019,Furniture,North,0.2267156862745098,0.601010101010101,0.6545454545454545,0.7326425147936915,0.5714285714285714,Sunny,0.0,0.8385658990499278,Summer,0,0.4918793503480278
2022-06-14,S005,WH005,P0020,Toys,North,0.13725490196078433,0.40404040404040403,0.2578512396694215,0.12424023348595606,0.5714285714285714,Sunny,0.0,0.10910844378412897,Summer,0,0.3619489559164733
2022-06-15,S001,WH001,P0001,Electronics,North,0.16176470588235295,0.41414141414141414,0.0,0.3198650494015584,0.2857142857142857,Rainy,0.0,0.3804981037651015,Summer,0,0.3480278422273782
2022-06-15,S001,WH001,P0002,Clothing,North,0.22303921568627452,0.5555555555555556,0.4793388429752066,0.32377433261038374,0.8571428571428571,Rainy,1.0,0.33738645397557704,Summer,0,0.6682134570765661
2022-06-15,S001,WH001,P0003,Clothing,North,0.7365196078431373,0.29797979797979796,0.0,0.2064422845208451,0.5714285714285714,Rainy,1.0,0.22233517092179172,Summer,0,0.2505800464037123
2022-06-15,S001,WH001,P0004,Electronics,North,0.16299019607843138,0.601010101010101,0.0,0.4796101427156131,0.8571428571428571,Rainy,1.0,0.505662639611109,Summer,0,0.4593967517401392
2022-06-15,S001,WH001,P0006,Toys,North,0.34558823529411764,0.2676767676767677,0.0,0.17420408600423062,0.0,Rainy,0.0,0.1808916865412936,Summer,0,0.29698375870069604
2022-06-15,S001,WH001,P0008,Electronics,North,0.12745098039215685,0.1111111111111111,0.0,0.14823145098669238,0.5714285714285714,Rainy,0.0,0.1295956002137337,Summer,0,0.09280742459396751
2022-06-15,S001,WH001,P0009,Clothing,North,0.16911764705882354,0.25757575757575757,0.2512396694214876,0.37989664497817766,0.5714285714285714,Rainy,0.0,0.4371635975029649,Summer,0,0.3433874709976798
2022-06-15,S001,WH001,P0010,Furniture,North,0.3762254901960784,0.36363636363636365,0.0,0.5620799528743943,0.8571428571428571,Rainy,1.0,0.47266424261380674,Summer,0,0.2691415313225058
2022-06-15,S001,WH001,P0013,Toys,North,0.19240196078431374,0.5353535353535354,0.3867768595041322,0.15920957506627043,0.2857142857142857,Rainy,0.0,0.1367895635401598,Summer,0,0.4779582366589327
2022-06-15,S001,WH001,P0014,Groceries,North,0.571078431372549,0.5656565656565656,0.0,0.3810212332985247,0.8571428571428571,Rainy,1.0,0.42731099555590313,Summer,0,0.7563805104408353
2022-06-15,S001,WH001,P0015,Toys,North,0.19975490196078433,0.6161616161616161,0.3074380165289256,0.05553324229523121,0.5714285714285714,Rainy,0.0,0.06594466382557247,Summer,0,0.4918793503480278
2022-06-15,S002,WH002,P0001,Groceries,South,0.8823529411764706,0.6717171717171717,0.0,0.4873216054837069,0.0,Sunny,0.0,0.533448019705204,Summer,0,0.691415313225058
2022-06-15,S002,WH002,P0006,Clothing,South,0.10049019607843138,0.2676767676767677,0.1652892561983471,0.2393231049348007,0.5714285714285714,Sunny,0.0,0.2653946905422841,Summer,0,0.19953596287703015
2022-06-15,S002,WH002,P0007,Toys,South,0.44730392156862747,0.48484848484848486,0.968595041322314,0.11920636195678368,0.5714285714285714,Sunny,0.0,0.1044167285712424,Summer,0,0.42691415313225056
2022-06-15,S002,WH002,P0008,Groceries,South,0.22303921568627452,0.5707070707070707,0.4066115702479339,0.13950250354780838,0.0,Sunny,0.0,0.11583323558926642,Summer,0,0.6310904872389791
2022-06-15,S002,WH002,P0009,Groceries,South,0.38235294117647056,0.6919191919191919,0.8661157024793389,0.3937130157710124,0.0,Sunny,0.0,0.3523999426568141,Summer,0,0.7099767981438515
2022-06-15,S002,WH002,P0011,Groceries,South,0.1642156862745098,0.6767676767676768,0.0,0.5424264331807107,0.5714285714285714,Sunny,1.0,0.5236475479271742,Summer,0,0.6821345707656613
2022-06-15,S002,WH002,P0014,Electronics,South,0.38357843137254904,0.2676767676767677,0.0,0.5785739149061505,0.5714285714285714,Sunny,1.0,0.5626930445321969,Summer,0,0.35730858468677495
2022-06-15,S002,WH002,P0015,Clothing,South,0.6127450980392157,0.5505050505050505,0.0,0.30647709320695105,0.5714285714285714,Sunny,0.0,0.3275338520285152,Summer,0,0.43155452436194897
2022-06-15,S002,WH002,P0017,Toys,South,0.7769607843137255,0.3333333333333333,0.0,0.06270918681554075,0.8571428571428571,Sunny,1.0,0.07824738371714171,Summer,0,0.3248259860788863
2022-06-15,S002,WH002,P0018,Clothing,South,0.09681372549019608,0.398989898989899,0.38016528925619836,0.13420087289474392,0.5714285714285714,Sunny,1.0,0.11166282206670057,Summer,0,0.6078886310904872
2022-06-15,S002,WH002,P0019,Clothing,South,0.4227941176470588,0.8131313131313131,0.0,0.4697030551316037,0.8571428571428571,Sunny,1.0,0.42423531558301086,Summer,0,0.6774941995359629
2022-06-15,S002,WH002,P0020,Furniture,South,0.3786764705882353,0.23737373737373738,0.0,0.673307092939192,0.2857142857142857,Sunny,0.0,0.6015300204610914,Summer,0,0.33410672853828305
2022-06-15,S003,WH003,P0001,Toys,East,0.26838235294117646,0.3282828282828283,0.6578512396694215,0.06656491819958767,0.0,Rainy,0.0,0.0600539547249482,Summer,0,0.3851508120649652
2022-06-15,S003,WH003,P0002,Groceries,East,0.5747549019607843,0.6111111111111112,0.0,0.2867700216884891,0.5714285714285714,Rainy,1.0,0.33467568518590923,Summer,0,0.6496519721577726
2022-06-15,S003,WH003,P0003,Electronics,East,0.17769607843137256,0.7121212121212122,0.4396694214876033,0.41604412670361746,0.8571428571428571,Rainy,1.0,0.4669299240202787,Summer,0,0.5382830626450116
2022-06-15,S003,WH003,P0004,Groceries,East,0.7769607843137255,0.8232323232323232,0.0,0.10683589043296653,0.8571428571428571,Rainy,1.0,0.08486791518421499,Summer,0,0.7146171693735499
2022-06-15,S003,WH003,P0005,Toys,East,0.3946078431372549,0.601010101010101,0.0,0.08338019118001445,0.8571428571428571,Rainy,1.0,0.08867341752355633,Summer,0,0.505800464037123
2022-06-15,S003,WH003,P0006,Toys,East,0.14950980392156862,0.4797979797979798,0.4,0.1668674860095858,0.5714285714285714,Rainy,0.0,0.17995334349871628,Summer,0,0.45011600928074247
2022-06-15,S003,WH003,P0008,Clothing,East,0.24877450980392157,0.29797979797979796,0.5057851239669422,0.5791629849787132,0.0,Rainy,0.0,0.6584040348750831,Summer,0,0.39443155452436196
2022-06-15,S003,WH003,P0009,Groceries,East,0.2696078431372549,0.5757575757575758,0.0,0.2875732990601655,0.5714285714285714,Rainy,0.0,0.3350405963691338,Summer,0,0.7146171693735499
2022-06-15,S003,WH003,P0012,Furniture,East,0.3492647058823529,0.2828282828282828,0.0,0.43735775296543233,0.5714285714285714,Rainy,0.0,0.5071744145130391,Summer,0,0.2923433874709977
2022-06-15,S003,WH003,P0013,Groceries,East,0.5367647058823529,0.7121212121212122,0.0,0.383805928187003,0.2857142857142857,Rainy,0.0,0.43982223612360066,Summer,0,0.5846867749419954
2022-06-15,S003,WH003,P0015,Groceries,East,0.4215686274509804,0.9444444444444444,0.0,0.6643639382011942,0.0,Rainy,0.0,0.5867250524559827,Summer,0,0.7842227378190255
2022-06-15,S003,WH003,P0017,Furniture,East,0.08088235294117647,0.3333333333333333,0.0,0.6899081586205049,0.5714285714285714,Rainy,1.0,0.6428171143344933,Summer,0,0.5336426914153132
2022-06-15,S003,WH003,P0019,Groceries,East,0.17647058823529413,0.7272727272727273,0.6776859504132231,0.321685811444025,0.5714285714285714,Rainy,1.0,0.2976632651731373,Summer,0,0.7749419953596288
