date,sku,demand,revenue,units,day_of_week,month,quarter,day_of_week_sin,month_cos,promo_flag,lag_7d,rolling_mean_30,rolling_std_14,price_delta_pct
2026-01-09 14:54:13,SKU-380,0.8604123321354264,0.9980835363525044,0.9166666666666666,4,1,1,-0.433883739117558,0.8660254037844387,0,0.13429165878570076,0.44356597944644094,0.24346477251273269,277.1973466003317
2026-03-12 14:54:13,SKU-187,0.24040098354454317,0.0851376436152133,0.2916666666666667,3,3,1,0.43388373911755823,6.123233995736766e-17,0,0.647815396254965,0.4426265683122123,0.22775021873759055,-72.05979336117828
2025-10-22 14:54:13,SKU-411,0.5074711556648382,0.2798438181274832,0.5625,2,10,4,0.9749279121818236,0.5000000000000001,0,0.0658218271231322,0.4422987201311393,0.2272793065390263,111.09362706530294
2025-12-26 14:54:13,SKU-351,0.7297143937961036,0.23487702555510373,0.75,4,12,4,-0.433883739117558,1.0,0,0.49668999432570454,0.4424815585398146,0.2354468459262091,43.79426015654118
2026-05-31 14:54:13,SKU-210,0.7781350482315113,0.5178193793083982,0.7916666666666666,6,5,2,-0.7818314824680299,-0.8660254037844387,0,0.6336296576508417,0.45587289578210705,0.248703310980375,6.635562467599798
2026-03-02 14:54:13,SKU-104,0.2721770380177794,0.2897856336845956,0.2708333333333333,0,3,1,0.0,6.123233995736766e-17,0,0.6964251938717608,0.45801021373179496,0.2557860360994821,-65.02187651920272
2025-10-03 14:54:13,SKU-330,0.3470777378475506,0.30327156558166596,0.3958333333333333,4,10,4,-0.433883739117558,0.5000000000000001,0,0.228106676754303,0.4593216064560873,0.2583808529294231,27.519110493398212
2025-10-07 14:54:13,SKU-135,0.7189332324569698,0.5300348229493198,0.8333333333333334,1,10,4,0.7818314824680298,0.5000000000000001,0,0.8604123321354264,0.47795220982283587,0.24618368959691544,107.13896457765664
2026-04-20 14:54:13,SKU-496,0.7537355778324191,0.8661001959388701,0.7916666666666666,0,4,2,0.0,-0.4999999999999998,0,0.24040098354454317,0.4950570581930521,0.2521054200599595,4.840831360168374
2025-12-07 14:54:13,SKU-037,0.03858520900321543,0.03672658210897785,0.041666666666666664,6,12,4,-0.7818314824680299,1.0,0,0.5074711556648382,0.4781728768677889,0.25598405388406686,-94.88080301129234
2026-03-11 14:54:13,SKU-463,0.7399281255910725,0.37724776223999723,0.75,2,3,1,0.9749279121818236,6.123233995736766e-17,0,0.7297143937961036,0.47867095391211145,0.2623435717953173,1817.6470588235297
2026-04-06 14:54:13,SKU-324,0.13656137696236048,0.01119410732336399,0.16666666666666666,0,4,2,0.0,-0.4999999999999998,0,0.7781350482315113,0.4540319021499275,0.2814765540063679,-81.5439672801636
2025-11-10 14:54:13,SKU-381,0.4533762057877814,0.29515266505091164,0.4583333333333333,0,11,4,0.0,0.8660254037844384,0,0.2721770380177794,0.443893827627514,0.276099765826699,231.99445983379508
2026-01-25 14:54:13,SKU-317,0.8624929071306979,0.38454362153540583,0.8958333333333334,6,1,1,-0.7818314824680299,0.8660254037844387,0,0.3470777378475506,0.45655381123510497,0.28249439927916264,90.23779724655819
2026-03-16 14:54:13,SKU-435,0.5804804236807263,0.579088360521922,0.6041666666666666,0,3,1,0.0,6.123233995736766e-17,1,0.7189332324569698,0.47119349347456024,0.26688785725022135,-32.69736842105263
2025-10-06 14:54:13,SKU-278,0.8373368640060526,0.2027905483698861,0.875,0,10,4,0.0,0.5000000000000001,0,0.7537355778324191,0.47659037891684003,0.26795033549634467,44.24894102313457
2025-11-08 14:54:13,SKU-242,0.13939852468318514,0.07584716908108427,0.14583333333333334,5,11,4,-0.9749279121818236,0.8660254037844384,0,0.03858520900321543,0.48121808208814065,0.2900157471465809,-83.35215721707702
2026-05-25 14:54:13,SKU-359,0.4189521467751088,0.3117772581668996,0.4375,0,5,2,0.0,-0.8660254037844387,0,0.7399281255910725,0.4925792825168653,0.28521824608955954,200.5427408412484
2026-08-10 14:54:13,SKU-313,0.1696614337053149,0.0994946741440243,0.16666666666666666,0,8,3,0.0,-0.5000000000000004,1,0.13656137696236048,0.48496311707962925,0.2868354641084573,-59.50338600451468
2026-05-06 14:54:13,SKU-393,0.04142235672404009,0.06157318919847029,0.041666666666666664,2,5,2,0.9749279121818236,-0.8660254037844387,0,0.4533762057877814,0.46629468507660293,0.30466146957358653,-75.58528428093645
2026-06-26 14:54:13,SKU-277,0.5417060714961225,0.15684114534306334,0.625,4,6,2,-0.433883739117558,-1.0,0,0.8624929071306979,0.4671773532564151,0.30426186690947976,1207.7625570776256
2026-01-20 14:54:13,SKU-480,0.28106676754303006,0.21473864358231962,0.2916666666666667,1,1,1,0.7818314824680298,0.8660254037844387,0,0.5804804236807263,0.46142740054221043,0.29797907079480057,-48.1145251396648
2026-08-10 14:54:13,SKU-262,0.3894458104785322,0.10505860086256029,0.4166666666666667,0,8,3,0.0,-0.5000000000000004,0,0.8373368640060526,0.45804173759535965,0.28288816091780666,38.559892328398384
2025-11-01 14:54:13,SKU-436,0.5746169850576887,0.6670893851242762,0.6666666666666666,5,11,4,-0.9749279121818236,0.8660254037844384,0,0.13939852468318514,0.4727192484710926,0.26564176517638516,47.54735308402138
2025-12-06 14:54:13,SKU-469,0.5965575940987327,0.765083548716786,0.6875,5,12,4,-0.9749279121818236,1.0,0,0.4189521467751088,0.4710106550658848,0.2557897751166753,3.818301514154032
2026-01-04 14:54:13,SKU-078,0.7667864573482125,0.24000703597609357,0.875,6,1,1,-0.7818314824680299,0.8660254037844387,1,0.1696614337053149,0.4943761427400542,0.25558997485356033,28.535193405199742
2026-04-11 14:54:13,SKU-390,0.15604312464535652,0.17744843686319575,0.16666666666666666,5,4,2,-0.9749279121818236,-0.4999999999999998,0,0.04142235672404009,0.4830212470840426,0.2695198536604625,-79.64972866304883
2025-09-05 14:54:13,SKU-354,0.33232456969926233,0.34638604879785356,0.3541666666666667,4,9,3,-0.433883739117558,-1.8369701987210297e-16,0,0.5417060714961225,0.47297774415232324,0.24371978355228893,112.96969696969698
2025-10-22 14:54:13,SKU-435,0.5339512010592018,0.6177293066834074,0.6458333333333334,2,10,4,0.9749279121818236,0.5000000000000001,1,0.28106676754303006,0.4675619443919047,0.24161433381318442,60.671599317017645
2026-02-13 14:54:13,SKU-184,0.1023264611310762,0.12782100999383889,0.10416666666666667,4,2,1,-0.433883739117558,0.5000000000000001,0,0.3894458104785322,0.4633692705377971,0.22127051655460253,-80.83599008147362
2026-07-20 14:54:13,SKU-186,0.24456213353508605,0.06145141268915893,0.25,0,7,3,0.0,-0.8660254037844388,0,0.5746169850576887,0.4428409305844524,0.2148873195576826,139.00184842883553
2026-05-12 14:54:13,SKU-051,0.4000378286362777,0.1386171274227868,0.4166666666666667,1,5,2,0.7818314824680298,-0.8660254037844387,0,0.5965575940987327,0.44816215875417686,0.21460035594834667,63.57308584686776
2026-05-17 14:54:13,SKU-211,0.5201437488178551,0.36228791466126187,0.5208333333333334,6,5,2,-0.7818314824680299,-0.8660254037844387,0,0.7667864573482125,0.4485845785259441,0.21027537039579838,30.023640661938522
2025-10-31 14:54:13,SKU-238,0.7981842254586722,0.3911130209649225,0.8958333333333334,4,10,4,-0.433883739117558,0.5000000000000001,0,0.15604312464535652,0.4508669062480298,0.21062851892995627,53.45454545454547
2026-05-10 14:54:13,SKU-413,0.05731038396065822,0.02252678791594435,0.0625,6,5,2,-0.7818314824680299,-0.8660254037844387,0,0.33232456969926233,0.4268394174390013,0.23229036582868093,-92.81990521327013
2025-12-11 14:54:13,SKU-061,0.5299791942500472,0.11292928260805159,0.5833333333333334,3,12,4,0.43388373911755823,1.0,1,0.5339512010592018,0.4354328226467435,0.23110692034849617,824.7524752475247
2026-06-29 14:54:13,SKU-409,0.8142613958766787,0.2559131010294781,0.9583333333333334,0,6,2,0.0,-1.0,1,0.1023264611310762,0.45100561124771443,0.2524545523535498,53.64025695931478
2026-02-24 14:54:13,SKU-089,0.5156043124645356,0.5367679907879104,0.5208333333333334,1,2,1,0.7818314824680298,0.5000000000000001,0,0.24456213353508605,0.44422798058130003,0.2508646698998044,-36.678281068524974
2025-11-07 14:54:13,SKU-027,0.32381312653678834,0.03855183001865607,0.3541666666666667,4,11,4,-0.433883739117558,0.8660254037844384,0,0.4000378286362777,0.42989723220477905,0.24960166438677595,-37.197358767424795
2026-04-07 14:54:13,SKU-189,0.7777567618687347,0.6401725773764908,0.7916666666666666,1,4,2,0.7818314824680298,-0.4999999999999998,1,0.5201437488178551,0.45453628396696294,0.2507367420049986,140.18691588785046
2026-06-03 14:54:13,SKU-196,0.7200680915452997,0.4230819208308051,0.75,2,6,2,0.9749279121818236,-1.0,0,0.7981842254586722,0.4538742828321039,0.24755828440352726,-7.417315175097294
2025-09-17 14:54:13,SKU-008,0.3328919992434273,0.018356525692860517,0.375,2,9,3,0.9749279121818236,-1.8369701987210297e-16,0,0.05731038396065822,0.46041863690813944,0.24753291767460173,-53.769372209088516
2026-08-04 14:54:13,SKU-474,0.15642141100813314,0.11232506582813509,0.1875,1,8,3,0.7818314824680298,-0.5000000000000004,1,0.5299791942500472,0.4505201437488179,0.2609901621344657,-53.01136363636364
2026-01-26 14:54:13,SKU-177,0.3196519765462455,0.42674734710341045,0.375,0,1,1,0.0,0.8660254037844387,0,0.8142613958766787,0.4324254460626694,0.24470586361922506,104.35308343409915
2026-03-21 14:54:13,SKU-375,0.12218649517684886,0.09848733512638745,0.125,5,3,1,-0.9749279121818236,6.123233995736766e-17,0,0.5156043124645356,0.41714898177920684,0.25515048733420026,-61.77514792899408
2026-04-17 14:54:13,SKU-180,0.7142046529222621,0.8371859734923801,0.7916666666666666,4,4,2,-0.433883739117558,-0.4999999999999998,0,0.32381312653678834,0.4130445747430805,0.26349972518128856,484.5201238390093
2026-01-26 14:54:13,SKU-038,0.6099867599773028,0.3778547784798979,0.7291666666666666,0,1,1,0.0,0.8660254037844387,0,0.7777567618687347,0.4287308492528844,0.26567052215218667,-14.592161016949145
2026-06-19 14:54:13,SKU-325,0.3327028560620389,0.12168739316852448,0.3333333333333333,4,6,2,-0.433883739117558,-1.0,0,0.7200680915452997,0.42585587289578203,0.25227251648558496,-45.457364341085274
2025-09-26 14:54:13,SKU-475,0.2521278607906185,0.3043563563255315,0.2916666666666667,4,9,3,-0.433883739117558,-1.8369701987210297e-16,0,0.3328919992434273,0.4286047537986255,0.23350651176928977,-24.218305855599766
2026-08-10 14:54:13,SKU-395,0.5135237374692643,0.3316450256745474,0.5208333333333334,0,8,3,0.0,-0.5000000000000004,0,0.15642141100813314,0.444341466490133,0.23319999705241237,103.67591897974498
2026-03-19 14:54:13,SKU-280,0.15471912237563834,0.1841671408252015,0.16666666666666666,3,3,1,0.43388373911755823,6.123233995736766e-17,0,0.3196519765462455,0.4314419015194502,0.22356147610372606,-69.87108655616943
2025-09-25 14:54:13,SKU-113,0.32759599016455454,0.40685438445590516,0.3541666666666667,3,9,3,0.43388373911755823,-1.8369701987210297e-16,0,0.12218649517684886,0.43299287560683436,0.22286382885045147,111.7359413202934
2026-07-25 14:54:13,SKU-417,0.6536788348780026,0.1838955932067371,0.7916666666666666,5,7,3,-0.9749279121818236,-0.8660254037844388,0,0.7142046529222621,0.4418006430868167,0.2310090359690012,99.53810623556582
2026-02-13 14:54:13,SKU-329,0.5538112351049744,0.2785112751750188,0.625,4,2,1,-0.433883739117558,0.5000000000000001,0,0.6099867599773028,0.4411071180883929,0.2118635723796775,-15.277777777777779
2026-05-07 14:54:13,SKU-249,0.4495933421600152,0.33375301904262666,0.5,3,5,2,0.43388373911755823,-0.8660254037844387,1,0.3327028560620389,0.43620830969043567,0.19307849344611352,-18.818306010928953
2026-03-04 14:54:13,SKU-024,0.8218271231322111,0.3196428075690866,0.9791666666666666,2,3,1,0.9749279121818236,6.123233995736766e-17,0,0.2521278607906185,0.43804299854990225,0.22334124574561243,82.79343710559526
2026-05-17 14:54:13,SKU-114,0.5269529033478343,0.5029234527326346,0.5416666666666666,6,5,2,-0.7818314824680299,-0.8660254037844387,0,0.5135237374692643,0.4504066578399849,0.21035040138162112,-35.88032220943613
2025-11-09 14:54:13,SKU-222,0.7741630414223567,0.3107979137491045,0.7916666666666666,6,11,4,-0.7818314824680299,0.8660254037844384,0,0.15471912237563834,0.4651346068974213,0.22276880135811117,46.91313711414213
2025-10-14 14:54:13,SKU-282,0.0639303953092491,0.028902091453225344,0.0625,1,10,4,0.7818314824680298,0.5000000000000001,0,0.32759599016455454,0.4494672467057562,0.23050160354507762,-91.74199853408258
2026-02-13 14:54:13,SKU-074,0.27558161528276903,0.040108796346518094,0.3333333333333333,4,2,1,-0.433883739117558,0.5000000000000001,0,0.6536788348780026,0.45524241851081265,0.2262914222187071,331.06508875739644
2026-03-16 14:54:13,SKU-111,0.9680348023453753,0.9458932038676406,0.9791666666666666,0,3,1,0.0,6.123233995736766e-17,0,0.5538112351049744,0.4793581741378223,0.26294007849108647,251.26973232669866
2025-12-27 14:54:13,SKU-265,0.1781728768677889,0.23899549776848047,0.20833333333333334,5,12,4,-0.9749279121818236,1.0,0,0.4495933421600152,0.47196267574553935,0.2725015471736193,-81.59437280187574
2026-02-24 14:54:13,SKU-118,0.22035180631738224,0.052031696419094095,0.25,1,2,1,0.7818314824680298,0.5000000000000001,0,0.8218271231322111,0.4619696109955236,0.27453809242123556,23.673036093418265
2026-05-30 14:54:13,SKU-287,0.7917533572914696,0.5537541808185201,0.9583333333333334,5,5,2,-0.9749279121818236,-0.8660254037844387,0,0.5269529033478343,0.46175524872328355,0.28820723829380535,259.31330472103
2025-12-16 14:54:13,SKU-500,0.9423113296765651,0.8828880908872679,0.9583333333333334,1,12,4,0.7818314824680298,1.0,0,0.7741630414223567,0.49125528024714704,0.29598882147141836,19.015766841853797
2026-05-29 14:54:13,SKU-442,0.6054473236239832,0.6522335841416191,0.6458333333333334,4,5,2,-0.433883739117558,-0.8660254037844387,1,0.0639303953092491,0.49377088455961166,0.2899683502217288,-35.74869530309114
2025-09-27 14:54:13,SKU-455,0.18630603366748627,0.18040326687648622,0.1875,5,9,3,-0.9749279121818236,-1.8369701987210297e-16,0,0.27558161528276903,0.4728390391526386,0.3047532895546709,-69.22836613558263
2025-10-09 14:54:13,SKU-414,0.24153584263287306,0.1986226190301224,0.25,3,10,4,0.43388373911755823,0.5000000000000001,0,0.9680348023453753,0.4637034234915831,0.31382176016053565,29.644670050761412
2026-05-26 14:54:13,SKU-239,0.6370342349158312,0.07136896625974185,0.7708333333333334,1,5,2,0.7818314824680298,-0.8660254037844387,0,0.1781728768677889,0.4741441271042178,0.3153496843240505,163.74314800313235
2025-10-08 14:54:13,SKU-461,0.5256289010781161,0.44993900676559495,0.5625,2,10,4,0.9749279121818236,0.5000000000000001,0,0.22035180631738224,0.4657398650778639,0.3029958346755945,-17.488123515439426
2026-06-03 14:54:13,SKU-383,0.5908832986570834,0.6330619490167014,0.6041666666666666,2,6,2,0.9749279121818236,-1.0,0,0.7917533572914696,0.46143370531492334,0.30398621825980393,12.414537603454502
2026-07-04 14:54:13,SKU-048,0.9928125591072441,0.9387242534248477,1.0,5,7,3,-0.9749279121818236,-0.8660254037844388,0,0.9423113296765651,0.4834310573103839,0.32410203038213,68.02176696542892
2026-05-05 14:54:13,SKU-065,0.08624929071306978,0.10932031211179366,0.08333333333333333,1,5,2,0.7818314824680298,-0.8660254037844387,1,0.6054473236239832,0.4810919866338818,0.3217553112506963,-91.31263097732901
2025-11-07 14:54:13,SKU-390,0.001891431813883109,0.019249086851146416,0.0,4,11,4,-0.433883739117558,0.8660254037844384,0,0.18630603366748627,0.47049996847613645,0.3450427203963892,-97.80701754385966
2026-04-01 14:54:13,SKU-160,0.03593720446377908,0.031157056470473513,0.041666666666666664,2,4,2,0.9749279121818236,-0.4999999999999998,0,0.24153584263287306,0.467624992119034,0.3371535086443725,1800.0000000000005
2025-08-12 14:54:13,SKU-316,0.14053338377151503,0.10621757729600628,0.16666666666666666,1,8,3,0.7818314824680298,-0.5000000000000004,0,0.6370342349158312,0.44850261648067585,0.33946823862896164,291.05263157894734
2025-10-10 14:54:13,SKU-444,0.31549082655570265,0.29637742879398565,0.3333333333333333,4,10,4,-0.433883739117558,0.5000000000000001,1,0.5256289010781161,0.4386860853666225,0.33591507407823024,124.49528936742934
2025-12-19 14:54:13,SKU-444,0.7633818800832229,0.7504647686794551,0.875,4,12,4,-0.433883739117558,1.0,0,0.5908832986570834,0.4530420528339953,0.33367716421015503,141.9664268585132
2026-02-04 14:54:13,SKU-452,0.7480612823907699,0.5518664116358621,0.75,2,2,1,0.9749279121818236,0.5000000000000001,0,0.9928125591072441,0.4695731668873337,0.31436037236087533,-2.006937561942501
2026-07-12 14:54:13,SKU-271,0.1853603177605447,0.09234392019112847,0.20833333333333334,6,7,3,-0.7818314824680299,-0.8660254037844388,0,0.08624929071306978,0.4586343862303764,0.3152804756378652,-75.2212389380531
2026-05-17 14:54:13,SKU-230,0.2950633629657651,0.01857021780498542,0.3125,6,5,2,-0.7818314824680299,-0.8660254037844387,0,0.001891431813883109,0.4633125275833806,0.3112058630202287,59.18367346938778
2025-11-06 14:54:13,SKU-065,0.47020994893134105,0.5267356593579765,0.4791666666666667,3,11,4,0.43388373911755823,0.8660254037844384,0,0.03593720446377908,0.4680663262089401,0.30839943294438205,59.35897435897437
2025-11-07 14:54:13,SKU-204,0.5341403442405901,0.17087577139703086,0.5625,4,11,4,-0.433883739117558,0.8660254037844384,0,0.14053338377151503,0.4640817098543597,0.3038542482435315,13.596138374899414
2026-06-13 14:54:13,SKU-094,0.5184414601853603,0.11669455628675895,0.5416666666666666,5,6,2,-0.9749279121818236,-1.0,0,0.31549082655570265,0.46290271735703925,0.3036427886619871,-2.939093484419264
2026-02-12 14:54:13,SKU-061,0.5328163419708719,0.12075377326380408,0.625,3,2,1,0.43388373911755823,0.5000000000000001,0,0.7633818800832229,0.4656768173507345,0.3013048527669343,2.7727106895293563
2025-09-11 14:54:13,SKU-302,0.6319273690183469,0.6963381430388745,0.6458333333333334,3,9,3,0.43388373911755823,-1.8369701987210297e-16,0,0.7480612823907699,0.459346825546939,0.2593352486458165,18.601348952786665
2025-12-23 14:54:13,SKU-080,0.05504066578399849,0.03485374337956875,0.0625,1,12,4,0.7818314824680298,1.0,0,0.1853603177605447,0.4436164176281444,0.26213352930454387,-91.29003292427417
2026-01-16 14:54:13,SKU-247,0.2095706449782485,0.16777396973457154,0.20833333333333334,4,1,1,-0.433883739117558,0.8660254037844387,0,0.2950633629657651,0.42479667108000757,0.2447921991163002,280.7560137457044
2026-06-16 14:54:13,SKU-292,0.30527709476073384,0.04740605537191876,0.3333333333333333,1,6,2,0.7818314824680298,-1.0,0,0.47020994893134105,0.4328415610617237,0.2247326747519754,45.667870036101085
2026-03-25 14:54:13,SKU-414,0.7770001891431813,0.627557744111161,0.8333333333333334,2,3,1,0.9749279121818236,6.123233995736766e-17,0,0.5341403442405901,0.44955551352373746,0.23086087356720045,154.52292441140023
2025-09-22 14:54:13,SKU-117,0.9708719500662,0.470656876955102,0.9791666666666666,0,9,3,0.0,-1.8369701987210297e-16,0,0.5184414601853603,0.44965008511443155,0.2647902453597652,24.951314508276546
2026-06-08 14:54:13,SKU-037,0.8195574049555513,0.6079302635854877,1.0,0,6,2,0.0,-1.0,0,0.5328163419708719,0.4710295693840237,0.2694759365194182,-15.585427625170457
2026-07-12 14:54:13,SKU-336,0.3538868923775298,0.12362601920756153,0.4166666666666667,6,7,3,-0.7818314824680299,-0.8660254037844388,0,0.6319273690183469,0.47548073891936193,0.2624946444922159,-56.81975536579736
2026-01-04 14:54:13,SKU-228,0.33327028560620386,0.09440992165944524,0.3333333333333333,6,1,1,-0.7818314824680299,0.8660254037844387,0,0.05504066578399849,0.4601979698631864,0.2527060563594803,-5.825761624799586
2025-10-07 14:54:13,SKU-150,0.5076602988462265,0.165049162016647,0.5625,1,10,4,0.7818314824680298,0.5000000000000001,0,0.2095706449782485,0.4457096021688418,0.24665066893191112,52.32690124858115
2026-06-28 14:54:13,SKU-356,0.3194628333648572,0.16490778928744648,0.3333333333333333,6,6,2,-0.7818314824680299,-1.0,0,0.30527709476073384,0.4361767858268709,0.2513627213543246,-37.07153502235469
2025-12-25 14:54:13,SKU-085,0.22961982220540944,0.2043484478510762,0.25,3,12,4,0.43388373911755823,1.0,0,0.7770001891431813,0.437620578778135,0.26032461090752257,-28.123149792776815
2025-08-12 14:54:13,SKU-464,0.7985625118214488,0.17619287906029596,0.8541666666666666,1,8,3,0.7818314824680298,-0.5000000000000004,0,0.9708719500662,0.4561881344177542,0.2747896797352262,247.77594728171343
2025-12-14 14:54:13,SKU-427,0.7454132778513335,0.9367025767396137,0.8541666666666666,6,12,4,-0.7818314824680299,1.0,1,0.8195574049555513,0.459800769182271,0.2831506952568758,-6.655613453339637
2026-02-21 14:54:13,SKU-337,0.5394363533194628,0.18024929657735692,0.6041666666666666,5,2,1,-0.9749279121818236,0.5000000000000001,0,0.3538868923775298,0.46026101759031585,0.2810091987638217,-27.632580563308807
2025-08-17 14:54:13,SKU-275,0.1594477019103461,0.1942997862379014,0.16666666666666666,6,8,3,-0.7818314824680299,-0.5000000000000004,0,0.33327028560620386,0.44587983103209133,0.2695146900122512,-70.44179523141656
2025-11-22 14:54:13,SKU-054,0.43956875354643465,0.16107112937914278,0.4375,5,11,4,-0.9749279121818236,0.8660254037844384,0,0.5076602988462265,0.4274383708467309,0.25683758010870533,175.68208778173195
2026-04-25 14:54:13,SKU-087,0.1819557404955551,0.010719132279383307,0.20833333333333334,5,4,2,-0.9749279121818236,-0.4999999999999998,0,0.3194628333648572,0.43062858583948044,0.26674232801354947,-58.60585197934596
2025-10-29 14:54:13,SKU-462,0.18214488367694343,0.07342097042813776,0.20833333333333334,2,10,4,0.9749279121818236,0.5000000000000001,0,0.22961982220540944,0.4366370342349158,0.2687476269843364,0.10395010395010118
2026-03-04 14:54:13,SKU-047,0.5379232078683563,0.1867356453606766,0.5625,2,3,1,0.9749279121818236,6.123233995736766e-17,0,0.7985625118214488,0.4533699010150684,0.22859668767993824,195.32710280373834
2026-05-12 14:54:13,SKU-464,0.3298657083412143,0.07100317015514375,0.3333333333333333,1,5,2,0.7818314824680298,-0.8660254037844387,0,0.7454132778513335,0.45968097850072503,0.2018044247936685,-38.67791842475386
2025-11-25 14:54:13,SKU-134,0.872895782107055,0.742977612951795,1.0,1,11,4,0.7818314824680298,0.8660254037844384,0,0.5394363533194628,0.4782611436857701,0.2365411112187575,164.62155963302752
2025-11-13 14:54:13,SKU-337,0.2131643654246264,0.07178421949072691,0.22916666666666666,3,11,4,0.43388373911755823,0.8660254037844384,0,0.1594477019103461,0.4599205598638169,0.2428517169387599,-75.57963163596966
2026-04-21 14:54:13,SKU-374,0.07925099300170227,0.048994282336270664,0.08333333333333333,1,4,2,0.7818314824680298,-0.4999999999999998,0,0.43956875354643465,0.437626883550848,0.25911928306295656,-62.82165039929015
2026-01-21 14:54:13,SKU-059,0.045016077170418,0.026227207438351812,0.041666666666666664,2,1,1,0.9749279121818236,0.8660254037844387,0,0.1819557404955551,0.4329487421978438,0.27569902960185144,-43.198090692124104
2025-10-06 14:54:13,SKU-183,0.27804047664081705,0.25130892250884806,0.3333333333333333,0,10,4,0.0,0.5000000000000001,0,0.18214488367694343,0.4323813126536788,0.2739323992463296,517.6470588235294
2026-06-17 14:54:13,SKU-452,0.7923207868356346,0.6713025724004507,0.9166666666666666,2,6,2,0.9749279121818236,-1.0,0,0.5379232078683563,0.44311834058382193,0.273213254646454,184.96598639455786
2025-08-31 14:54:13,SKU-021,0.3482125969358804,0.19295604544550024,0.3541666666666667,6,8,3,-0.7818314824680299,-0.5000000000000004,0,0.3298657083412143,0.4369207490069983,0.25282151541427966,-56.05156361900215
2025-12-01 14:54:13,SKU-067,0.751276716474371,0.23032696992750099,0.8958333333333334,0,12,4,0.0,1.0,0,0.872895782107055,0.44468192421663194,0.2703091344438219,115.75230852797391
2026-03-30 14:54:13,SKU-320,0.27747304709665216,0.05745098437178135,0.2916666666666667,0,3,1,0.0,6.123233995736766e-17,0,0.2131643654246264,0.43617048105415795,0.2649501023774517,-63.06646525679758
2025-12-04 14:54:13,SKU-028,0.05901267259315301,0.019512702666322337,0.0625,3,12,4,0.43388373911755823,1.0,0,0.07925099300170227,0.4170733245066515,0.27765728601657746,-78.7321063394683
2025-10-23 14:54:13,SKU-108,0.9409873274068469,0.06313435471630857,0.9583333333333334,3,10,4,0.43388373911755823,0.5000000000000001,0,0.045016077170418,0.4466048798940798,0.31339661685365194,1494.5512820512822
2026-05-11 14:54:13,SKU-023,0.0017022886324947978,0.021915105909403414,0.0,0,5,2,0.0,-0.8660254037844387,0,0.27804047664081705,0.4396759346825546,0.3268091082348783,-99.81909547738694
2025-10-08 14:54:13,SKU-186,0.8723283525628901,0.2092433036333958,0.8958333333333334,2,10,4,0.9749279121818236,0.5000000000000001,0,0.7923207868356346,0.45857764327595985,0.34950720546481684,51144.44444444447
2026-05-30 14:54:13,SKU-067,0.3226782674484585,0.09916060525258012,0.375,5,5,2,-0.9749279121818236,-0.8660254037844387,0,0.3482125969358804,0.44343357921946913,0.3496529509002891,-63.00954032957502
2025-11-18 14:54:13,SKU-417,0.5468129373936069,0.1366080483074815,0.5833333333333334,1,11,4,0.7818314824680298,0.8660254037844384,0,0.751276716474371,0.42929827879704935,0.3271697915504714,69.46072684642435
2026-04-08 14:54:13,SKU-388,0.2612067334972574,0.06764941709410922,0.2708333333333333,2,4,2,0.9749279121818236,-0.4999999999999998,0,0.27747304709665216,0.4106865897484396,0.3253642156289756,-52.23106191629194
2026-02-02 14:54:13,SKU-417,0.043692074900699825,0.01366043156941693,0.041666666666666664,0,2,1,0.0,0.5000000000000001,0,0.05901267259315301,0.40034676249921186,0.32817316573590877,-83.2729905865315
2026-01-08 14:54:13,SKU-233,0.06090410440703613,0.03074973504277692,0.0625,3,1,1,0.43388373911755823,0.8660254037844387,0,0.9409873274068469,0.391267889792573,0.32689189165471527,39.393939393939405
2026-03-21 14:54:13,SKU-171,0.4113864195195763,0.4444161387934934,0.4166666666666667,5,3,1,-0.9749279121818236,6.123233995736766e-17,0,0.0017022886324947978,0.3880587604816846,0.325099899642023,575.4658385093168
2026-03-25 14:54:13,SKU-122,0.7166635142803102,0.3264669578571627,0.7708333333333334,2,3,1,0.9749279121818236,6.123233995736766e-17,0,0.8723283525628901,0.40129878317886636,0.3187588043383798,74.20689655172414
2026-04-11 14:54:13,SKU-451,0.3780972195952336,0.19609890585439402,0.375,5,4,2,-0.9749279121818236,-0.4999999999999998,0,0.3226782674484585,0.40624802975852714,0.31847787940828837,-47.2420163631565
2026-07-10 14:54:13,SKU-278,0.9865708341214299,0.2311602758494553,1.0,4,7,3,-0.433883739117558,-0.8660254037844388,0,0.5468129373936069,0.41251497383519325,0.34348834061234723,160.93046523261626
2025-09-23 14:54:13,SKU-142,0.2890107811613391,0.11004163963438121,0.3125,1,9,3,0.7818314824680298,-1.8369701987210297e-16,0,0.2612067334972574,0.3973015572788601,0.34313382167385237,-70.70552147239265
2025-10-04 14:54:13,SKU-486,0.7302818233402685,0.6209785465716997,0.7708333333333334,5,10,4,-0.9749279121818236,0.5000000000000001,0,0.043692074900699825,0.4036630729462203,0.33550739446637823,152.68324607329845
2026-05-22 14:54:13,SKU-161,0.06884811802534518,0.08249215393017355,0.08333333333333333,4,5,2,-0.433883739117558,-0.8660254037844387,0,0.06090410440703613,0.40064308681672023,0.32176300355657095,-90.57239057239057
2025-09-10 14:54:13,SKU-080,0.46358993758275013,0.22059651359919338,0.5,2,9,3,0.9749279121818236,-1.8369701987210297e-16,0,0.4113864195195763,0.4014437929512641,0.3000156357478295,573.3516483516484
