warehouse,sku,stock,reorder_level,last_updated
London-Whse,SKU-185,0.40070035017508754,0.10025062656641603,2026-08-04 14:54:21
Rotterdam-Whse,SKU-218,0.256128064032016,0.42606516290726815,2026-07-25 14:54:21
Osaka-Whse,SKU-053,0.062031015507753876,0.43609022556390975,2026-07-19 14:54:21
Seattle-Whse,SKU-265,0.704352176088044,0.49624060150375937,2026-07-31 14:54:21
Rotterdam-Whse,SKU-440,0.05252626313156578,0.3107769423558897,2026-07-27 14:54:21
Rotterdam-Whse,SKU-243,0.46023011505752875,0.5238095238095238,2026-07-18 14:54:21
Rotterdam-Whse,SKU-285,0.743871935967984,0.41854636591478694,2026-08-04 14:54:21
Osaka-Whse,SKU-134,0.7263631815907954,0.9122807017543859,2026-07-22 14:54:21
London-Whse,SKU-482,0.33016508254127064,0.6090225563909775,2026-07-18 14:54:21
London-Whse,SKU-369,0.13056528264132067,0.5764411027568922,2026-07-15 14:54:21
Sydney-Whse,SKU-252,0.7058529264632316,0.6115288220551378,2026-08-03 14:54:21
Sydney-Whse,SKU-330,0.43921960980490243,0.8571428571428571,2026-08-08 14:54:21
Osaka-Whse,SKU-037,0.2911455727863932,0.6541353383458647,2026-07-30 14:54:21
Rotterdam-Whse,SKU-490,0.7433716858429215,0.8872180451127819,2026-07-25 14:54:21
Rotterdam-Whse,SKU-011,0.9009504752376188,0.47117794486215536,2026-07-26 14:54:21
Sydney-Whse,SKU-377,0.08054027013506754,0.14786967418546365,2026-07-30 14:54:21
Rotterdam-Whse,SKU-005,0.10055027513756878,0.02756892230576441,2026-07-23 14:54:21
Sydney-Whse,SKU-341,0.375687843921961,0.9323308270676691,2026-07-17 14:54:21
Seattle-Whse,SKU-182,0.6603301650825413,0.7593984962406015,2026-07-24 14:54:21
Osaka-Whse,SKU-118,0.6878439219609805,0.18796992481203006,2026-07-29 14:54:21
Rotterdam-Whse,SKU-356,0.6588294147073537,0.5989974937343359,2026-07-15 14:54:21
Sydney-Whse,SKU-204,0.8429214607303652,0.3233082706766917,2026-07-14 14:54:21
Sydney-Whse,SKU-483,0.6463231615807904,0.7819548872180451,2026-08-10 14:54:21
Rotterdam-Whse,SKU-137,0.8259129564782391,0.8771929824561403,2026-08-11 14:54:21
Rotterdam-Whse,SKU-173,0.5767883941970986,0.19548872180451127,2026-07-24 14:54:21
Seattle-Whse,SKU-351,0.02801400700350175,1.0,2026-08-01 14:54:21
Rotterdam-Whse,SKU-294,0.8414207103551776,0.3157894736842105,2026-08-01 14:54:21
London-Whse,SKU-314,0.10855427713856929,0.9824561403508771,2026-08-03 14:54:21
Seattle-Whse,SKU-168,0.8394197098549274,0.6491228070175439,2026-07-17 14:54:21
London-Whse,SKU-146,0.7563781890945472,0.24561403508771928,2026-07-21 14:54:21
Seattle-Whse,SKU-233,0.4777388694347174,0.23057644110275688,2026-07-22 14:54:21
London-Whse,SKU-085,0.3391695847923962,0.015037593984962405,2026-07-14 14:54:21
Rotterdam-Whse,SKU-085,0.15907953976988495,0.48120300751879697,2026-07-16 14:54:21
Seattle-Whse,SKU-089,0.3031515757878939,0.9373433583959899,2026-07-31 14:54:21
Sydney-Whse,SKU-253,0.7383691845922962,0.9323308270676691,2026-07-24 14:54:21
Osaka-Whse,SKU-065,0.7948974487243622,0.5538847117794486,2026-07-25 14:54:21
Osaka-Whse,SKU-168,0.8609304652326163,0.3558897243107769,2026-07-24 14:54:21
Osaka-Whse,SKU-472,0.391695847923962,0.42606516290726815,2026-07-31 14:54:21
London-Whse,SKU-190,0.5857928964482241,0.40601503759398494,2026-07-16 14:54:21
Seattle-Whse,SKU-360,0.3246623311655828,0.7518796992481203,2026-07-25 14:54:21
Sydney-Whse,SKU-493,0.7113556778389195,0.07268170426065163,2026-07-27 14:54:21
Rotterdam-Whse,SKU-091,0.3611805902951476,0.8245614035087719,2026-07-31 14:54:21
Sydney-Whse,SKU-024,0.6123061530765382,0.5463659147869674,2026-08-05 14:54:21
Seattle-Whse,SKU-085,0.43871935967983994,0.6190476190476191,2026-08-06 14:54:21
London-Whse,SKU-145,0.7673836918459229,0.07518796992481203,2026-08-07 14:54:21
Sydney-Whse,SKU-395,0.6218109054527263,0.3308270676691729,2026-07-31 14:54:21
Rotterdam-Whse,SKU-312,0.671335667833917,0.9022556390977443,2026-08-06 14:54:21
Osaka-Whse,SKU-218,0.7688844422211105,0.6140350877192983,2026-07-31 14:54:21
Osaka-Whse,SKU-105,0.19009504752376188,0.8395989974937343,2026-07-15 14:54:21
Seattle-Whse,SKU-303,0.7588794397198599,0.6090225563909775,2026-08-08 14:54:21
London-Whse,SKU-203,0.7158579289644822,0.5238095238095238,2026-07-16 14:54:21
Sydney-Whse,SKU-446,0.4487243621810905,0.6766917293233082,2026-08-01 14:54:21
Rotterdam-Whse,SKU-049,0.18359179589794897,0.5964912280701754,2026-07-20 14:54:21
Rotterdam-Whse,SKU-372,0.4307153576788394,0.6992481203007519,2026-07-24 14:54:21
London-Whse,SKU-477,0.5502751375687844,0.7593984962406015,2026-07-20 14:54:21
London-Whse,SKU-497,0.759879939969985,0.7418546365914787,2026-07-14 14:54:21
Rotterdam-Whse,SKU-384,0.2031015507753877,0.7167919799498746,2026-07-30 14:54:21
Sydney-Whse,SKU-024,0.7398699349674838,0.020050125313283207,2026-07-21 14:54:21
London-Whse,SKU-077,0.36868434217108553,0.3258145363408521,2026-08-07 14:54:21
London-Whse,SKU-090,0.24862431215607803,0.2907268170426065,2026-07-29 14:54:21
Seattle-Whse,SKU-354,0.13506753376688344,0.9799498746867168,2026-07-27 14:54:21
Rotterdam-Whse,SKU-472,0.8899449724862432,0.7694235588972431,2026-07-15 14:54:21
Sydney-Whse,SKU-388,0.027013506753376687,0.02756892230576441,2026-07-24 14:54:21
Seattle-Whse,SKU-478,0.8864432216108054,0.731829573934837,2026-07-31 14:54:21
Rotterdam-Whse,SKU-226,0.5152576288144072,0.5488721804511278,2026-07-20 14:54:21
London-Whse,SKU-477,0.9144572286143071,0.5288220551378446,2026-07-14 14:54:21
Rotterdam-Whse,SKU-242,0.568784392196098,0.41604010025062654,2026-08-02 14:54:21
London-Whse,SKU-366,0.0415207603801901,0.5288220551378446,2026-08-01 14:54:21
Osaka-Whse,SKU-269,0.23011505752876438,0.44110275689223055,2026-07-28 14:54:21
Sydney-Whse,SKU-186,0.7473736868434218,0.7719298245614035,2026-07-21 14:54:21
Sydney-Whse,SKU-464,0.5082541270635318,0.9598997493734336,2026-08-02 14:54:21
Sydney-Whse,SKU-468,0.49374687343671836,0.7493734335839599,2026-07-14 14:54:21
Sydney-Whse,SKU-436,0.6963481740870435,0.9047619047619048,2026-08-06 14:54:21
Sydney-Whse,SKU-436,0.4027013506753377,0.45112781954887216,2026-07-24 14:54:21
Osaka-Whse,SKU-365,0.34667333666833416,0.849624060150376,2026-08-01 14:54:21
Sydney-Whse,SKU-218,0.5932966483241621,0.11278195488721804,2026-08-04 14:54:21
London-Whse,SKU-105,0.35917958979489745,0.8195488721804511,2026-08-01 14:54:21
Sydney-Whse,SKU-251,0.4822411205602801,0.47619047619047616,2026-07-28 14:54:21
Rotterdam-Whse,SKU-263,0.44222111055527763,0.15789473684210525,2026-07-25 14:54:21
London-Whse,SKU-268,0.7738869434717359,0.7293233082706767,2026-07-14 14:54:21
Rotterdam-Whse,SKU-437,0.9949974987493747,0.21052631578947367,2026-08-02 14:54:21
Rotterdam-Whse,SKU-224,0.5352676338169085,0.20050125313283207,2026-08-09 14:54:21
Seattle-Whse,SKU-043,0.840920460230115,0.18295739348370926,2026-07-22 14:54:21
Seattle-Whse,SKU-295,0.9494747373686844,0.49874686716791977,2026-08-10 14:54:21
Sydney-Whse,SKU-425,0.048024012006003,0.12030075187969924,2026-08-02 14:54:21
Osaka-Whse,SKU-153,0.5647823911955978,0.10025062656641603,2026-08-08 14:54:21
Osaka-Whse,SKU-211,0.6128064032016008,0.48621553884711777,2026-07-22 14:54:21
Rotterdam-Whse,SKU-499,0.14057028514257128,0.7744360902255639,2026-07-24 14:54:21
Rotterdam-Whse,SKU-495,0.20410205102551277,0.2832080200501253,2026-07-26 14:54:21
Osaka-Whse,SKU-120,0.8624312156078039,0.11278195488721804,2026-07-24 14:54:21
Osaka-Whse,SKU-331,0.0050025012506253125,0.9899749373433584,2026-08-04 14:54:21
Seattle-Whse,SKU-056,0.003501750875437719,0.03258145363408521,2026-07-20 14:54:21
Osaka-Whse,SKU-440,0.8904452226113057,0.13283208020050125,2026-08-08 14:54:21
Seattle-Whse,SKU-429,0.4502251125562781,0.3258145363408521,2026-08-03 14:54:21
London-Whse,SKU-122,0.05652826413206603,0.047619047619047616,2026-07-24 14:54:21
Rotterdam-Whse,SKU-021,0.871935967983992,0.08020050125313283,2026-08-07 14:54:21
Osaka-Whse,SKU-364,0.3001500750375188,0.22807017543859648,2026-08-11 14:54:21
Osaka-Whse,SKU-274,0.46673336668334164,0.7218045112781954,2026-07-16 14:54:21
Seattle-Whse,SKU-434,0.9674837418709354,0.2681704260651629,2026-07-30 14:54:21
London-Whse,SKU-226,0.1615807903951976,0.8872180451127819,2026-07-24 14:54:21
Seattle-Whse,SKU-104,0.9339669834917459,0.8295739348370927,2026-08-02 14:54:21
Seattle-Whse,SKU-289,0.7338669334667334,0.09022556390977443,2026-07-15 14:54:21
London-Whse,SKU-244,0.021010505252626314,0.3132832080200501,2026-08-03 14:54:21
Rotterdam-Whse,SKU-325,0.09154577288644322,0.7042606516290727,2026-07-22 14:54:21
Seattle-Whse,SKU-338,0.4347173586793397,0.05012531328320802,2026-07-18 14:54:21
Sydney-Whse,SKU-458,0.4767383691845923,0.17042606516290726,2026-08-01 14:54:21
Sydney-Whse,SKU-318,0.7303651825912957,0.7518796992481203,2026-07-16 14:54:21
London-Whse,SKU-418,0.3266633316658329,0.10025062656641603,2026-08-02 14:54:21
Osaka-Whse,SKU-060,0.4047023511755878,0.3032581453634085,2026-07-24 14:54:21
Rotterdam-Whse,SKU-011,0.4652326163081541,0.3659147869674185,2026-07-19 14:54:21
Seattle-Whse,SKU-460,0.9904952476238119,0.7568922305764411,2026-07-29 14:54:21
Rotterdam-Whse,SKU-180,0.4382191095547774,0.6040100250626567,2026-07-27 14:54:21
Osaka-Whse,SKU-124,0.6483241620810405,0.6015037593984962,2026-08-04 14:54:21
London-Whse,SKU-447,0.8394197098549274,0.8822055137844611,2026-08-05 14:54:21
Seattle-Whse,SKU-138,0.1630815407703852,0.8822055137844611,2026-07-26 14:54:21
London-Whse,SKU-273,0.43921960980490243,0.9398496240601504,2026-07-27 14:54:21
Rotterdam-Whse,SKU-243,0.8219109554777388,0.12531328320802004,2026-07-25 14:54:21
London-Whse,SKU-183,0.18009004502251125,0.8872180451127819,2026-07-17 14:54:21
London-Whse,SKU-415,0.3776888444222111,0.20050125313283207,2026-08-07 14:54:21
Rotterdam-Whse,SKU-218,0.2256128064032016,0.9974937343358395,2026-07-24 14:54:21
Osaka-Whse,SKU-078,0.33466733366683343,0.11779448621553884,2026-07-19 14:54:21
Osaka-Whse,SKU-024,0.054527263631815905,0.12781954887218044,2026-08-01 14:54:21
Osaka-Whse,SKU-444,0.23311655827913957,0.6466165413533834,2026-08-08 14:54:21
Rotterdam-Whse,SKU-397,0.408704352176088,0.8446115288220551,2026-07-24 14:54:21
London-Whse,SKU-417,0.7228614307153577,0.6466165413533834,2026-07-26 14:54:21
Rotterdam-Whse,SKU-065,0.08104052026013006,0.40852130325814534,2026-08-06 14:54:21
Seattle-Whse,SKU-320,0.17958979489744872,0.6716791979949874,2026-08-08 14:54:21
Rotterdam-Whse,SKU-257,0.09954977488744372,0.24310776942355888,2026-08-04 14:54:21
London-Whse,SKU-393,0.0815407703851926,0.2807017543859649,2026-08-05 14:54:21
Osaka-Whse,SKU-037,0.05252626313156578,0.46616541353383456,2026-07-31 14:54:21
Sydney-Whse,SKU-148,0.576288144072036,0.46616541353383456,2026-07-15 14:54:21
Rotterdam-Whse,SKU-440,0.8219109554777388,0.020050125313283207,2026-08-11 14:54:21
London-Whse,SKU-226,0.46473236618309155,0.5213032581453634,2026-07-22 14:54:21
Osaka-Whse,SKU-356,0.5882941470735368,0.47619047619047616,2026-07-19 14:54:21
Osaka-Whse,SKU-429,0.25062531265632815,0.38345864661654133,2026-07-22 14:54:21
Osaka-Whse,SKU-221,0.21710855427713857,0.6992481203007519,2026-07-28 14:54:21
London-Whse,SKU-012,0.5812906453226613,0.38596491228070173,2026-07-20 14:54:21
Seattle-Whse,SKU-464,0.36568284142071034,0.8696741854636592,2026-07-30 14:54:21
Sydney-Whse,SKU-422,0.09104552276138068,0.49373433583959897,2026-08-02 14:54:21
Rotterdam-Whse,SKU-413,0.7848924462231116,0.9523809523809523,2026-07-18 14:54:21
Rotterdam-Whse,SKU-006,0.663831915957979,0.2531328320802005,2026-07-19 14:54:21
Sydney-Whse,SKU-036,0.9994997498749375,0.17293233082706766,2026-08-11 14:54:21
Seattle-Whse,SKU-204,0.15607803901950976,0.13533834586466165,2026-08-01 14:54:21
Sydney-Whse,SKU-225,0.15307653826913456,0.8696741854636592,2026-07-22 14:54:21
London-Whse,SKU-133,0.4432216108054027,0.06015037593984962,2026-07-26 14:54:21
Sydney-Whse,SKU-019,0.017008504252126064,0.9072681704260651,2026-08-10 14:54:21
Rotterdam-Whse,SKU-385,0.09904952476238119,0.08270676691729323,2026-07-19 14:54:21
Rotterdam-Whse,SKU-097,0.9089544772386193,0.6015037593984962,2026-08-02 14:54:21
Rotterdam-Whse,SKU-294,0.4607303651825913,0.5664160401002506,2026-07-16 14:54:21
London-Whse,SKU-280,0.18309154577288644,0.05012531328320802,2026-07-15 14:54:21
Osaka-Whse,SKU-404,0.7708854427213607,0.6641604010025063,2026-07-31 14:54:21
Seattle-Whse,SKU-150,0.2226113056528264,0.19799498746867167,2026-07-26 14:54:21
Osaka-Whse,SKU-140,0.42521260630315155,0.09774436090225563,2026-07-20 14:54:21
Osaka-Whse,SKU-074,0.02451225612806403,0.022556390977443608,2026-08-05 14:54:21
London-Whse,SKU-385,0.14907453726863432,0.8471177944862155,2026-08-07 14:54:21
Osaka-Whse,SKU-104,0.9129564782391195,0.6992481203007519,2026-07-29 14:54:21
Seattle-Whse,SKU-170,0.006003001500750375,0.39097744360902253,2026-08-11 14:54:21
Osaka-Whse,SKU-447,0.5777888944472236,0.06766917293233082,2026-07-24 14:54:21
Seattle-Whse,SKU-420,0.9494747373686844,0.6716791979949874,2026-07-16 14:54:21
Osaka-Whse,SKU-106,0.38619309654827416,0.8822055137844611,2026-07-29 14:54:21
Osaka-Whse,SKU-160,0.08854427213606804,0.38596491228070173,2026-08-09 14:54:21
Rotterdam-Whse,SKU-260,0.5792896448224112,0.3258145363408521,2026-07-26 14:54:21
Rotterdam-Whse,SKU-074,0.6313156578289144,0.3208020050125313,2026-07-15 14:54:21
Rotterdam-Whse,SKU-374,0.7303651825912957,0.3433583959899749,2026-08-05 14:54:21
Rotterdam-Whse,SKU-391,0.5162581290645323,0.5789473684210527,2026-08-09 14:54:21
Osaka-Whse,SKU-453,0.7103551775887944,0.5914786967418546,2026-07-13 14:54:21
Osaka-Whse,SKU-062,0.1585792896448224,0.022556390977443608,2026-08-02 14:54:21
Rotterdam-Whse,SKU-204,0.6708354177088545,0.8320802005012531,2026-08-04 14:54:21
Seattle-Whse,SKU-056,0.5667833916958479,0.12030075187969924,2026-07-24 14:54:21
Seattle-Whse,SKU-372,0.10055027513756878,0.23057644110275688,2026-08-03 14:54:21
Seattle-Whse,SKU-088,0.20910455227613806,0.506265664160401,2026-08-05 14:54:21
Osaka-Whse,SKU-333,0.8914457228614308,0.8571428571428571,2026-07-18 14:54:21
Osaka-Whse,SKU-208,0.6678339169584793,0.9849624060150376,2026-08-03 14:54:21
Rotterdam-Whse,SKU-355,0.2851425712856428,0.38847117794486213,2026-07-17 14:54:21
Seattle-Whse,SKU-322,0.7293646823411706,0.15288220551378445,2026-07-13 14:54:21
Osaka-Whse,SKU-040,0.7383691845922962,0.8947368421052632,2026-07-13 14:54:21
Osaka-Whse,SKU-015,0.5737868934467234,0.568922305764411,2026-08-09 14:54:21
Seattle-Whse,SKU-447,0.02351175587793897,0.47117794486215536,2026-07-27 14:54:21
Seattle-Whse,SKU-369,0.7623811905952976,0.6165413533834586,2026-08-04 14:54:21
Rotterdam-Whse,SKU-018,0.6938469234617308,0.6265664160401002,2026-07-29 14:54:21
London-Whse,SKU-407,0.22611305652826413,0.8020050125313283,2026-07-30 14:54:21
Osaka-Whse,SKU-336,0.4822411205602801,0.37343358395989973,2026-08-11 14:54:21
London-Whse,SKU-147,0.20260130065032517,0.45614035087719296,2026-08-02 14:54:21
London-Whse,SKU-126,0.47873936968484243,0.44611528822055135,2026-07-27 14:54:21
Seattle-Whse,SKU-013,0.3711855927963982,0.06766917293233082,2026-07-16 14:54:21
Rotterdam-Whse,SKU-261,0.8179089544772387,0.46867167919799496,2026-07-28 14:54:21
Seattle-Whse,SKU-300,0.05902951475737869,0.11278195488721804,2026-07-14 14:54:21
London-Whse,SKU-384,0.7518759379689844,0.7619047619047619,2026-08-01 14:54:21
London-Whse,SKU-333,0.5217608804402201,0.2756892230576441,2026-07-25 14:54:21
Seattle-Whse,SKU-371,0.7248624312156078,0.5714285714285714,2026-07-31 14:54:21
Seattle-Whse,SKU-478,0.8074037018509255,0.9373433583959899,2026-08-08 14:54:21
London-Whse,SKU-372,0.04252126063031516,0.46867167919799496,2026-07-26 14:54:21
Osaka-Whse,SKU-005,0.2786393196598299,0.8847117794486216,2026-07-26 14:54:21
Sydney-Whse,SKU-102,0.4852426213106553,0.002506265664160401,2026-07-18 14:54:21
Seattle-Whse,SKU-257,0.87943971985993,0.8095238095238095,2026-07-24 14:54:21
Sydney-Whse,SKU-197,0.25162581290645325,0.6791979949874687,2026-07-21 14:54:21
Osaka-Whse,SKU-107,0.7763881940970485,0.3107769423558897,2026-08-09 14:54:21
Osaka-Whse,SKU-004,0.31315657828914456,0.8771929824561403,2026-08-03 14:54:21
Sydney-Whse,SKU-228,0.007503751875937969,0.7443609022556391,2026-08-03 14:54:21
London-Whse,SKU-246,0.9109554777388694,0.7042606516290727,2026-07-26 14:54:21
Sydney-Whse,SKU-050,0.8394197098549274,0.12781954887218044,2026-08-03 14:54:21
Rotterdam-Whse,SKU-444,0.009504752376188095,0.24561403508771928,2026-07-20 14:54:21
London-Whse,SKU-111,0.24312156078039018,0.22055137844611528,2026-07-21 14:54:21
Osaka-Whse,SKU-406,0.6313156578289144,0.17794486215538846,2026-07-21 14:54:21
Seattle-Whse,SKU-399,0.407703851925963,0.40601503759398494,2026-07-16 14:54:21
Sydney-Whse,SKU-195,0.7978989494747374,0.24310776942355888,2026-08-10 14:54:21
London-Whse,SKU-355,0.8044022011005503,0.5538847117794486,2026-07-20 14:54:21
Osaka-Whse,SKU-256,0.9659829914957478,0.21804511278195488,2026-08-03 14:54:21
Rotterdam-Whse,SKU-492,0.16758379189594796,0.06265664160401002,2026-07-20 14:54:21
Seattle-Whse,SKU-289,0.1805902951475738,0.07268170426065163,2026-07-20 14:54:21
Osaka-Whse,SKU-382,0.7858929464732366,0.3107769423558897,2026-08-01 14:54:21
London-Whse,SKU-470,0.3411705852926463,0.45112781954887216,2026-07-20 14:54:21
Rotterdam-Whse,SKU-379,0.22161080540270134,0.09022556390977443,2026-07-14 14:54:21
Rotterdam-Whse,SKU-437,0.005502751375687844,0.3032581453634085,2026-08-09 14:54:21
Seattle-Whse,SKU-251,0.2891445722861431,0.09273182957393483,2026-07-19 14:54:21
Seattle-Whse,SKU-168,0.48024012006003003,0.8195488721804511,2026-07-21 14:54:21
Osaka-Whse,SKU-301,0.8764382191095548,0.49874686716791977,2026-07-14 14:54:21
London-Whse,SKU-352,0.376688344172086,0.03007518796992481,2026-07-29 14:54:21
Seattle-Whse,SKU-071,0.496248124062031,0.7568922305764411,2026-07-14 14:54:21
Sydney-Whse,SKU-300,0.27163581790895447,0.6240601503759399,2026-07-13 14:54:21
Rotterdam-Whse,SKU-182,0.9379689844922461,0.41353383458646614,2026-08-08 14:54:21
Seattle-Whse,SKU-165,0.17158579289644824,0.9047619047619048,2026-08-03 14:54:21
London-Whse,SKU-314,0.5962981490745373,0.017543859649122806,2026-08-09 14:54:21
London-Whse,SKU-097,0.2556278139069535,0.7869674185463659,2026-07-13 14:54:21
Sydney-Whse,SKU-067,0.4497248624312156,0.8721804511278195,2026-07-18 14:54:21
Rotterdam-Whse,SKU-463,0.28114057028514255,0.15538847117794485,2026-07-27 14:54:21
Sydney-Whse,SKU-129,0.5212606303151576,0.8922305764411027,2026-08-09 14:54:21
Seattle-Whse,SKU-103,0.9524762381190596,0.38345864661654133,2026-07-30 14:54:21
London-Whse,SKU-363,0.112056028014007,0.6691729323308271,2026-08-03 14:54:21
Osaka-Whse,SKU-334,0.6263131565782891,0.8070175438596491,2026-07-31 14:54:21
London-Whse,SKU-445,0.9704852426213106,0.015037593984962405,2026-08-11 14:54:21
Rotterdam-Whse,SKU-267,0.34217108554277137,0.5338345864661654,2026-07-20 14:54:21
Osaka-Whse,SKU-083,0.9139569784892446,0.9348370927318296,2026-08-07 14:54:21
Rotterdam-Whse,SKU-041,0.3581790895447724,0.8696741854636592,2026-07-26 14:54:21
Sydney-Whse,SKU-053,0.05302651325662831,0.08020050125313283,2026-08-04 14:54:21
Sydney-Whse,SKU-118,0.34367183591795897,0.46115288220551376,2026-07-13 14:54:21
Rotterdam-Whse,SKU-338,0.6193096548274137,0.5513784461152882,2026-08-10 14:54:21
Sydney-Whse,SKU-272,0.8909454727363681,0.3057644110275689,2026-08-04 14:54:21
Rotterdam-Whse,SKU-416,0.8014007003501751,0.2857142857142857,2026-07-26 14:54:21
Seattle-Whse,SKU-469,0.2681340670335168,0.13032581453634084,2026-07-20 14:54:21
Seattle-Whse,SKU-281,0.016008004002001,0.7167919799498746,2026-08-08 14:54:21
Rotterdam-Whse,SKU-239,0.7578789394697348,0.5413533834586466,2026-07-26 14:54:21
London-Whse,SKU-304,0.8469234617308654,0.6716791979949874,2026-08-01 14:54:21
Sydney-Whse,SKU-400,0.8829414707353677,0.22556390977443608,2026-07-17 14:54:21
Rotterdam-Whse,SKU-431,0.21010505252626313,0.3258145363408521,2026-07-17 14:54:21
Osaka-Whse,SKU-225,0.5832916458229115,0.16290726817042606,2026-07-15 14:54:21
Sydney-Whse,SKU-212,0.46673336668334164,0.19799498746867167,2026-07-29 14:54:21
London-Whse,SKU-328,0.40570285142571283,0.2957393483709273,2026-07-29 14:54:21
London-Whse,SKU-282,0.17558779389694848,0.03007518796992481,2026-07-14 14:54:21
Sydney-Whse,SKU-172,0.11655827913956979,0.45112781954887216,2026-07-24 14:54:21
Sydney-Whse,SKU-169,0.7093546773386693,0.7894736842105263,2026-07-30 14:54:21
Osaka-Whse,SKU-274,0.4302151075537769,0.5162907268170426,2026-07-23 14:54:21
London-Whse,SKU-420,0.7383691845922962,0.09022556390977443,2026-08-11 14:54:21
Osaka-Whse,SKU-383,0.9054527263631816,0.7192982456140351,2026-08-02 14:54:21
Seattle-Whse,SKU-122,0.576288144072036,0.7744360902255639,2026-07-18 14:54:21
London-Whse,SKU-058,0.4652326163081541,0.5914786967418546,2026-08-06 14:54:21
Sydney-Whse,SKU-242,0.28714357178589295,0.6015037593984962,2026-07-14 14:54:21
Seattle-Whse,SKU-185,0.38519259629814906,0.5714285714285714,2026-08-09 14:54:21
Sydney-Whse,SKU-399,0.1360680340170085,0.9974937343358395,2026-08-07 14:54:21
Rotterdam-Whse,SKU-448,0.6858429214607303,0.9949874686716792,2026-08-05 14:54:21
Rotterdam-Whse,SKU-439,0.5057528764382191,0.10275689223057644,2026-08-01 14:54:21
Sydney-Whse,SKU-052,0.5867933966983492,0.5112781954887218,2026-07-31 14:54:21
Rotterdam-Whse,SKU-371,0.49024512256128067,0.46616541353383456,2026-08-07 14:54:21
Seattle-Whse,SKU-383,0.3136568284142071,0.37092731829573933,2026-07-15 14:54:21
Seattle-Whse,SKU-324,0.6223111555777889,0.11528822055137844,2026-08-09 14:54:21
London-Whse,SKU-052,0.18259129564782392,0.11278195488721804,2026-08-03 14:54:21
Osaka-Whse,SKU-023,0.5772886443221611,0.3157894736842105,2026-07-14 14:54:21
Seattle-Whse,SKU-309,0.3536768384192096,0.11779448621553884,2026-07-16 14:54:21
Osaka-Whse,SKU-109,0.1310655327663832,0.8872180451127819,2026-08-06 14:54:21
Rotterdam-Whse,SKU-189,0.5142571285642822,0.7142857142857143,2026-07-21 14:54:21
Seattle-Whse,SKU-394,0.7393696848424212,0.48872180451127817,2026-08-02 14:54:21
Rotterdam-Whse,SKU-127,0.0670335167583792,0.05513784461152882,2026-08-01 14:54:21
Sydney-Whse,SKU-392,0.003501750875437719,0.2506265664160401,2026-08-07 14:54:21
London-Whse,SKU-386,0.23561780890445222,0.44611528822055135,2026-08-10 14:54:21
London-Whse,SKU-303,0.8849424712356178,0.45614035087719296,2026-07-17 14:54:21
Sydney-Whse,SKU-190,0.41870935467733866,0.5363408521303258,2026-08-10 14:54:21
Osaka-Whse,SKU-270,0.04052026013006503,0.8947368421052632,2026-07-18 14:54:21
Rotterdam-Whse,SKU-462,0.014507253626813406,0.9924812030075187,2026-08-04 14:54:21
Sydney-Whse,SKU-173,0.8189094547273637,0.3182957393483709,2026-07-21 14:54:21
Rotterdam-Whse,SKU-028,0.060530265132566284,0.6265664160401002,2026-07-14 14:54:21
Rotterdam-Whse,SKU-171,0.7333666833416709,0.6791979949874687,2026-08-07 14:54:21
London-Whse,SKU-113,0.8649324662331166,0.9849624060150376,2026-07-28 14:54:21
Rotterdam-Whse,SKU-340,0.3021510755377689,0.5413533834586466,2026-07-26 14:54:21
Rotterdam-Whse,SKU-499,0.9664832416208105,0.47619047619047616,2026-07-30 14:54:21
Sydney-Whse,SKU-163,0.8179089544772387,0.46616541353383456,2026-08-05 14:54:21
Rotterdam-Whse,SKU-073,0.8839419709854928,0.47117794486215536,2026-07-25 14:54:21
Sydney-Whse,SKU-302,0.6658329164582291,0.3082706766917293,2026-07-14 14:54:21
Sydney-Whse,SKU-195,0.4207103551775888,0.8771929824561403,2026-08-01 14:54:21
Seattle-Whse,SKU-424,0.24412206103051526,0.49874686716791977,2026-07-23 14:54:21
London-Whse,SKU-386,0.8019009504752376,0.19799498746867167,2026-08-03 14:54:21
Osaka-Whse,SKU-105,0.7463731865932967,0.8120300751879699,2026-07-17 14:54:21
Rotterdam-Whse,SKU-142,0.9674837418709354,0.974937343358396,2026-07-27 14:54:21
London-Whse,SKU-223,0.7568784392196098,0.43358395989974935,2026-07-31 14:54:21
Seattle-Whse,SKU-119,0.3931965982991496,0.18796992481203006,2026-07-30 14:54:21
Sydney-Whse,SKU-369,0.6408204102051025,0.047619047619047616,2026-07-20 14:54:21
Seattle-Whse,SKU-277,0.12706353176588295,0.6591478696741855,2026-08-05 14:54:21
Sydney-Whse,SKU-029,0.23311655827913957,0.08521303258145363,2026-07-30 14:54:21
Osaka-Whse,SKU-203,0.3696848424212106,0.16791979949874686,2026-08-09 14:54:21
Sydney-Whse,SKU-111,0.26163081540770383,0.7192982456140351,2026-07-28 14:54:21
Osaka-Whse,SKU-043,0.43721860930465234,0.5112781954887218,2026-07-31 14:54:21
Sydney-Whse,SKU-311,0.2816408204102051,0.2857142857142857,2026-07-24 14:54:21
Rotterdam-Whse,SKU-035,0.02351175587793897,0.581453634085213,2026-07-16 14:54:21
Rotterdam-Whse,SKU-110,0.3826913456728364,0.46867167919799496,2026-08-09 14:54:21
Rotterdam-Whse,SKU-344,0.1535767883941971,0.17543859649122806,2026-07-24 14:54:21
Rotterdam-Whse,SKU-021,0.9604802401200601,0.2681704260651629,2026-07-22 14:54:21
