sku,name,category,price
SKU-434,Laptop SKU-434,Electronics,0.4948536045271877
SKU-435,Sunscreen SKU-435,Beauty,0.8259247108996964
SKU-436,Hoodie SKU-436,Clothing,0.865927171327811
SKU-437,Wireless Earbuds SKU-437,Electronics,0.8696178134995488
SKU-438,Yoga Mat SKU-438,Sports,0.15547855326826868
SKU-439,Bluetooth Speaker SKU-439,Electronics,0.8383293693102599
SKU-440,Bluetooth Speaker SKU-440,Electronics,0.6807184450094316
SKU-441,Vacuum Cleaner SKU-441,Home & Kitchen,0.15674977446075616
SKU-442,Toaster SKU-442,Home & Kitchen,0.8733084556712868
SKU-443,Coffee Maker SKU-443,Home & Kitchen,0.1268760764373001
SKU-444,Toaster SKU-444,Home & Kitchen,0.7443820224719101
SKU-445,Jacket SKU-445,Clothing,0.5561797752808988
SKU-446,Face Wash SKU-446,Beauty,0.2572992700729927
SKU-447,Sneakers SKU-447,Clothing,0.6171983925202986
SKU-448,Smartphone SKU-448,Electronics,0.6321659968834576
SKU-449,Jacket SKU-449,Clothing,0.006520134503403591
SKU-450,Sunscreen SKU-450,Beauty,0.126445501517264
SKU-451,Coffee Maker SKU-451,Home & Kitchen,0.43166160911998686
SKU-452,Jacket SKU-452,Clothing,0.6329656360206677
SKU-453,Face Wash SKU-453,Beauty,0.7898999425900106
SKU-454,Running Shoes SKU-454,Sports,0.06554990568358894
SKU-455,Air Fryer SKU-455,Home & Kitchen,0.7719798244894611
SKU-456,Laptop SKU-456,Electronics,0.473181333552038
SKU-457,Hoodie SKU-457,Clothing,0.8537890592963175
SKU-458,Shampoo SKU-458,Beauty,0.7505535963257607
SKU-459,Vacuum Cleaner SKU-459,Home & Kitchen,0.759206101861724
SKU-460,Sunscreen SKU-460,Beauty,0.8227466579184779
SKU-461,Blender SKU-461,Home & Kitchen,0.6838759944230296
SKU-462,Jeans SKU-462,Clothing,0.2723078815713934
SKU-463,Shampoo SKU-463,Beauty,0.42557204953661937
SKU-464,Moisturizer SKU-464,Beauty,0.16179365209546462
SKU-465,Face Wash SKU-465,Beauty,0.2971582055277618
SKU-466,Jacket SKU-466,Clothing,0.6549659640777495
SKU-467,Blender SKU-467,Home & Kitchen,0.9526982694988928
SKU-468,Running Shoes SKU-468,Sports,0.7320798818994505
SKU-469,Sunscreen SKU-469,Beauty,0.9664356598048061
SKU-470,Air Fryer SKU-470,Home & Kitchen,0.44176986795702444
SKU-471,Air Fryer SKU-471,Home & Kitchen,0.31963011564012134
SKU-472,Sneakers SKU-472,Clothing,0.19870007381284344
SKU-473,Smartphone SKU-473,Electronics,0.715656524235217
SKU-474,Jacket SKU-474,Clothing,0.47281226933486425
SKU-475,Yoga Mat SKU-475,Sports,0.8700893955548266
SKU-476,Sunscreen SKU-476,Beauty,0.8461207250061511
SKU-477,Water Bottle SKU-477,Sports,0.7979168375297302
SKU-478,Backpack SKU-478,Sports,0.9134954482079882
SKU-479,Hoodie SKU-479,Clothing,0.18371196588206348
SKU-480,Smartphone SKU-480,Electronics,0.6075412121709177
SKU-481,Running Shoes SKU-481,Sports,0.5584146641515624
SKU-482,Smartwatch SKU-482,Electronics,0.061900270647092595
SKU-483,Face Wash SKU-483,Beauty,0.5904207332075782
SKU-484,Toaster SKU-484,Home & Kitchen,0.14766669400475685
SKU-485,Serum SKU-485,Beauty,0.6810259985237431
SKU-486,Hoodie SKU-486,Clothing,0.6956245386697286
SKU-487,Smartwatch SKU-487,Electronics,0.7808988764044944
SKU-488,Blender SKU-488,Home & Kitchen,0.10282539161814157
SKU-489,Smartwatch SKU-489,Electronics,0.9886615271057163
SKU-490,Running Shoes SKU-490,Sports,0.34503403592225046
SKU-491,Jacket SKU-491,Clothing,0.07014270483064051
SKU-492,Smartphone SKU-492,Electronics,0.8840523251045682
SKU-493,Bluetooth Speaker SKU-493,Electronics,0.07633478225211188
SKU-494,Jeans SKU-494,Clothing,0.6900885754121217
SKU-495,Jeans SKU-495,Clothing,0.03877224637086853
SKU-496,Yoga Mat SKU-496,Sports,0.9533953907979988
SKU-497,Sunscreen SKU-497,Beauty,0.8978102189781021
SKU-498,Smartphone SKU-498,Electronics,0.049618633642253746
SKU-499,Laptop SKU-499,Electronics,0.9369720331337653
SKU-500,Jacket SKU-500,Clothing,0.8028787008939556
